RESULT_COUNT: 9997,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
CCT,CCT:UN,,2018-03-12,16.32,16.85,16.32,16.72,736085.0,0.0,1.0,16.32,16.85,16.32,16.72,736085.0
CLIX,CLIX:UN,,2018-03-12,50.04,50.04,49.1639,49.24,52318.0,0.0,1.0,50.04,50.04,49.1639,49.24,52318.0
EMEM,EMEM:UN,,2018-03-12,27.41,27.41,27.41,27.41,100.0,0.0,1.0,27.41,27.41,27.41,27.41,100.0
EMTY,EMTY:UN,,2018-03-12,34.8,35.024,34.56,35.024,6656.0,0.0,1.0,34.8,35.024,34.56,35.024,6656.0
ERYP,ERYP:UW,,2018-03-12,20.77,20.77,20.5,20.5,200.0,0.0,1.0,20.77,20.77,20.5,20.5,200.0
GLF,GLF:UN,,2018-03-12,27.35,28.89,27.35,28.26,28248.0,0.0,1.0,27.35,28.89,27.35,28.26,28248.0
HYAC,HYAC:UW,,2018-03-12,9.55,9.55,9.55,9.55,4.0,0.0,1.0,9.55,9.55,9.55,9.55,4.0
IQV,IQV:UN,,2018-03-12,105.96,106.81,105.45,105.93,984527.0,0.0,1.0,105.96,106.81,105.45,105.93,984527.0
JMIN,JMIN:UN,,2018-03-12,25.8,25.83,25.8,25.81,1505.0,0.0,1.0,25.8,25.83,25.8,25.81,1505.0
JMOM,JMOM:UN,,2018-03-12,26.31,26.31,26.31,26.31,81.0,0.0,1.0,26.31,26.31,26.31,26.31,81.0
JQUA,JQUA:UN,,2018-03-12,26.73,26.16,26.16,26.16,100.0,0.0,1.0,26.73,26.16,26.16,26.16,100.0
JT,JT:UN,,2018-03-12,6.07,6.37,5.99,6.31,454398.0,0.0,1.0,6.07,6.37,5.99,6.31,454398.0
JVAL,JVAL:UN,,2018-03-12,26.23,26.152,26.13,26.1522,200.0,0.0,1.0,26.23,26.152,26.13,26.1522,200.0
LEVB,LEVB:UN,,2018-03-12,3.75,3.9,3.7,3.73,28957.0,0.0,1.0,3.75,3.9,3.7,3.73,28957.0
LOV,LOV:UN,,2018-03-12,14.71,14.7503,14.5,14.5989,3986.0,0.0,1.0,14.71,14.7503,14.5,14.5989,3986.0
OKDCC,OKDCC:UW,,2018-03-12,99.99,99.99,99.99,99.99,1.0,0.0,1.0,99.99,99.99,99.99,99.99,1.0
PILL,PILL:UN,,2018-03-12,27.9,28.6299,27.9,28.5577,9078.0,0.0,1.0,27.9,28.6299,27.9,28.5577,9078.0
PPDF,PPDF:UN,,2018-03-12,8.0,8.5,7.92,8.43,1029579.0,0.0,1.0,8.0,8.5,7.92,8.43,1029579.0
SAIL,SAIL:UN,,2018-03-12,22.83,23.13,21.75,21.95,693668.0,0.0,1.0,22.83,23.13,21.75,21.95,693668.0
SBT,SBT:UW,,2018-03-12,14.54,14.87,14.16,14.57,141360.0,0.0,1.0,14.54,14.87,14.16,14.57,141360.0
SCPH,SCPH:UW,,2018-03-12,16.1,17.9553,15.375,16.72,78803.0,0.0,1.0,16.1,17.9553,15.375,16.72,78803.0
SEND,SEND:UN,,2018-03-12,31.2,32.0264,30.0,30.21,362901.0,0.0,1.0,31.2,32.0264,30.0,30.21,362901.0
SFIX,SFIX:UW,,2018-03-12,22.86,24.91,22.61,24.12,1287888.0,0.0,1.0,22.86,24.91,22.61,24.12,1287888.0
SOGO,SOGO:UN,,2018-03-12,9.63,9.69,9.345,9.48,1323807.0,0.0,1.0,9.63,9.69,9.345,9.48,1323807.0
VTC,VTC:UW,,2018-03-12,82.13,82.13,82.015,82.02,10792.0,0.0,1.0,82.13,82.13,82.015,82.02,10792.0
ACT,ACT:UW,,2018-03-12,26.05,26.05,25.835,25.8861,3684.0,0.0,1.0,26.05,26.05,25.835,25.8861,3684.0
AMEH,AMEH:UW,,2018-03-12,21.45,22.0,20.0,21.45,36024.0,0.0,1.0,21.45,22.0,20.0,21.45,36024.0
APTV,APTV:UN,,2018-03-12,92.34,93.07,91.1825,91.45,750077.0,0.0,1.0,92.34,93.07,91.1825,91.45,750077.0
BOXL,BOXL:UW,,2018-03-12,4.35,4.35,4.35,4.35,3.0,0.0,1.0,4.35,4.35,4.35,4.35,3.0
BRPAR,BRPAR:UW,,2018-03-12,0.4,0.4,0.4,0.4,15000.0,0.0,1.0,0.4,0.4,0.4,0.4,15000.0
BRPAW,BRPAW:UW,,2018-03-12,0.4,0.4,0.4,0.4,1500.0,0.0,1.0,0.4,0.4,0.4,0.4,1500.0
BUY,BUY:UN,,2018-03-12,24.92,24.92,24.92,24.92,10.0,0.0,1.0,24.92,24.92,24.92,24.92,10.0
BUYN,BUYN:UN,,2018-03-12,24.36,24.36,24.36,24.36,100.0,0.0,1.0,24.36,24.36,24.36,24.36,100.0
CASA,CASA:UW,,2018-03-12,27.64,31.13,27.24,29.88,2309118.0,0.0,1.0,27.64,31.13,27.24,29.88,2309118.0
CCR,CCR:UN,,2018-03-12,14.6,14.822,14.2,14.5,17663.0,0.0,1.0,14.6,14.822,14.2,14.5,17663.0
CEIX,CEIX:UN,,2018-03-12,28.69,30.25,27.75,29.83,517869.0,0.0,1.0,28.69,30.25,27.75,29.83,517869.0
CLRG,CLRG:UW,,2018-03-12,26.46,26.55,26.46,26.47,16429.0,0.0,1.0,26.46,26.55,26.46,26.47,16429.0
CNNE,CNNE:UN,,2018-03-12,19.0,19.01,18.68,18.76,112042.0,0.0,1.0,19.0,19.01,18.68,18.76,112042.0
CURO,CURO:UN,,2018-03-12,17.57,17.769,17.17,17.31,98323.0,0.0,1.0,17.57,17.769,17.17,17.31,98323.0
CWBR,CWBR:UW,,2018-03-12,6.2,6.2,5.68,5.68,86346.0,0.0,1.0,6.2,6.2,5.68,5.68,86346.0
DAUD,DAUD:UN,,2018-03-12,21.04,21.04,20.9,21.0,578.0,0.0,1.0,21.04,21.04,20.9,21.0,578.0
DLPN,DLPN:UW,,2018-03-12,3.25,3.515,3.011,3.3,36344.0,0.0,1.0,3.25,3.515,3.011,3.3,36344.0
DLPNW,DLPNW:UW,,2018-03-12,0.2594,0.2594,0.2594,0.2594,62.0,0.0,1.0,0.2594,0.2594,0.2594,0.2594,62.0
DNLI,DNLI:UW,,2018-03-12,19.96,20.31,18.56,20.18,465482.0,0.0,1.0,19.96,20.31,18.56,20.18,465482.0
DOGZ,DOGZ:UW,,2018-03-12,4.5,4.5,4.02,4.18,2227.0,0.0,1.0,4.5,4.5,4.02,4.18,2227.0
EEMD,EEMD:UN,,2018-03-12,26.75,26.75,26.75,26.75,17.0,0.0,1.0,26.75,26.75,26.75,26.75,17.0
ESTR,ESTR:UW,,2018-03-12,10.08,10.18,10.08,10.17,4370.0,0.0,1.0,10.08,10.18,10.08,10.17,4370.0
ESTRW,ESTRW:UW,,2018-03-12,0.62,0.68,0.55,0.6354,27875.0,0.0,1.0,0.62,0.68,0.55,0.6354,27875.0
FG,FG:UN,,2018-03-12,10.56,10.71,10.47,10.49,2123008.0,0.0,1.0,10.56,10.71,10.47,10.49,2123008.0
FTNW,FTNW:UN,,2018-03-12,24.0,24.75,24.0,24.74,18465.0,0.0,1.0,24.0,24.75,24.0,24.74,18465.0
ICLK,ICLK:UW,,2018-03-12,7.72,8.1499,7.7001,7.9,135784.0,0.0,1.0,7.72,8.1499,7.7001,7.9,135784.0
IHTA,IHTA:UN,,2018-03-12,9.3299,9.3299,9.2513,9.3106,20750.0,0.0,1.0,9.3299,9.3299,9.2513,9.3106,20750.0
JPED,JPED:UN,,2018-03-12,24.91,24.91,24.91,24.91,2.0,0.0,1.0,24.91,24.91,24.91,24.91,2.0
JPMF,JPMF:UN,,2018-03-12,24.59,24.59,24.43,24.43,365.0,0.0,1.0,24.59,24.59,24.43,24.43,365.0
LACQU,LACQU:UW,,2018-03-12,9.9,9.9,9.9,9.9,37843.0,0.0,1.0,9.9,9.9,9.9,9.9,37843.0
LBC,LBC:UW,,2018-03-12,12.81,13.16,12.67,13.05,218832.0,0.0,1.0,12.81,13.16,12.67,13.05,218832.0
LDRS,LDRS:UN,,2018-03-12,26.01,26.01,25.81,25.95,71392.0,0.0,1.0,26.01,26.01,25.81,25.95,71392.0
LFIN,LFIN:UW,,2018-03-12,34.51,40.1,34.51,39.4,517430.0,0.0,1.0,34.51,40.1,34.51,39.4,517430.0
LOOP,LOOP:UW,,2018-03-12,13.33,16.95,13.2,16.5,138445.0,0.0,1.0,13.33,16.95,13.2,16.5,138445.0
MVBF,MVBF:UW,,2018-03-12,19.33,20.1,19.01,19.78,31779.0,0.0,1.0,19.33,20.1,19.01,19.78,31779.0
NMRK,NMRK:UW,,2018-03-12,14.81,15.95,14.81,15.57,1023267.0,0.0,1.0,14.81,15.95,14.81,15.57,1023267.0
ODT,ODT:UW,,2018-03-12,28.9,29.75,28.0401,28.59,60166.0,0.0,1.0,28.9,29.75,28.0401,28.59,60166.0
QTRX,QTRX:UW,,2018-03-12,18.81,19.99,18.61,19.85,82112.0,0.0,1.0,18.81,19.99,18.61,19.85,82112.0
RBBN,RBBN:UW,,2018-03-12,5.82,5.96,5.25,5.27,2639232.0,0.0,1.0,5.82,5.96,5.25,5.27,2639232.0
SPDV,SPDV:UN,,2018-03-12,26.97,26.97,26.8507,26.8899,2429.0,0.0,1.0,26.97,26.97,26.8507,26.8899,2429.0
STNL,STNL:UW,,2018-03-12,9.63,9.725,9.6,9.725,251599.0,0.0,1.0,9.63,9.725,9.6,9.725,251599.0
UAUD,UAUD:UN,,2018-03-12,29.02,29.02,29.02,29.02,534.0,0.0,1.0,29.02,29.02,29.02,29.02,534.0
UCHF,UCHF:UN,,2018-03-12,28.7,28.84,28.7,28.84,240.0,0.0,1.0,28.7,28.84,28.7,28.84,240.0
UEUR,UEUR:UN,,2018-03-12,29.23,29.38,29.23,29.38,720.0,0.0,1.0,29.23,29.38,29.23,29.38,720.0
UGBP,UGBP:UN,,2018-03-12,28.67,28.67,28.602,28.602,246.0,0.0,1.0,28.67,28.67,28.602,28.602,246.0
UJPY,UJPY:UN,,2018-03-12,31.3699,31.3699,31.29,31.369,1097.0,0.0,1.0,31.3699,31.3699,31.29,31.369,1097.0
USAI,USAI:UN,,2018-03-12,23.77,23.77,23.77,23.77,18.0,0.0,1.0,23.77,23.77,23.77,23.77,18.0
WCHN,WCHN:UN,,2018-03-12,33.393,33.4,33.2957,33.3781,3345.0,0.0,1.0,33.393,33.4,33.2957,33.3781,3345.0
WPP,WPP:UN,,2018-03-12,82.815,83.431,82.8,83.02,229249.0,0.0,1.0,82.815,83.431,82.8,83.02,229249.0
YOGA,YOGA:UW,,2018-03-12,2.7028,2.7676,2.6563,2.74,5609.0,0.0,1.0,2.7028,2.7676,2.6563,2.74,5609.0
ZOM,ZOM:UN,,2018-03-12,2.09,2.09,2.01,2.01,7092.0,0.0,1.0,2.09,2.09,2.01,2.01,7092.0
BAB,BAB:UN,,2018-03-12,29.61,29.63,29.53,29.63,51246.0,0.0,1.0,29.61,29.63,29.53,29.63,51246.0
ICI,ICI:UN,,2018-03-12,32.7,37.01,32.7,37.01,2.0,0.0,1.0,32.7,37.01,32.7,37.01,2.0
SPI,SPI:UN,,2018-03-12,0.81,0.9,0.81,0.89,644010.0,0.0,1.0,0.81,0.9,0.81,0.89,644010.0
CEPU,CEPU:UN,BBG00JNMX8Z2,2018-03-12,17.22,17.62,17.0,17.44,86376.0,0.0,1.0,17.22,17.62,17.0,17.44,86376.0
CGW,CGW:UN,,2018-03-12,34.83,34.9,34.69,34.76,54244.0,0.0,1.0,34.83,34.9,34.69,34.76,54244.0
LTM,LTM:UN,BBG000JJBRQ7,2018-03-12,16.13,16.23,15.76,16.17,323678.0,0.0,1.0,16.13,16.23,15.76,16.17,323678.0
JKH,,,2018-03-12,218.49,218.5766,218.18,218.5766,1321.0,0.0,1.0,218.49,218.5766,218.18,218.5766,1321.0
FRED,,,2018-03-12,3.21,3.39,3.07,3.08,981715.0,0.0,1.0,3.21,3.39,3.07,3.08,981715.0
NTB,NTB:UN,BBG00DK7NM63,2018-03-12,46.94,47.1,46.7,46.75,190877.0,0.0,1.0,46.94,47.1,46.7,46.75,190877.0
SGG,SGG:UN,,2018-03-12,25.7,26.07,25.7,26.04,54917.0,0.0,1.0,25.7,26.07,25.7,26.04,54917.0
FRSX,FRSX:UW,BBG00GXL7WV9,2018-03-12,4.05,4.45,4.03,4.1,34421.0,0.0,1.0,4.05,4.45,4.03,4.1,34421.0
ICL,ICL:UN,BBG000BXH318,2018-03-12,4.54,4.55,4.49,4.49,135931.0,0.0,1.0,4.54,4.55,4.49,4.49,135931.0
KOR,KOR:UN,,2018-03-12,30.63,30.63,30.63,30.63,3.0,0.0,1.0,30.63,30.63,30.63,30.63,3.0
SCIX,SCIX:UW,,2018-03-12,25.821,25.821,25.821,25.821,2.0,0.0,1.0,25.821,25.821,25.821,25.821,2.0
TSU,TSU:UC,,2018-03-12,22.51,22.68,22.32,22.44,1604056.0,0.0,1.0,22.51,22.68,22.32,22.44,1604056.0
TCP,TCP:UC,,2018-03-12,49.75,50.22,49.544,49.95,212384.0,0.0,1.0,49.75,50.22,49.544,49.95,212384.0
SSI,SSI:UW,,2018-03-12,2.04,2.15,2.02,2.08,343146.0,0.0,1.0,2.04,2.15,2.02,2.08,343146.0
AAC,AAC:UA,,2018-03-12,12.0,12.42,11.97,12.27,302721.0,0.0,1.0,12.0,12.42,11.97,12.27,302721.0
SERV,SERV:UW,,2018-03-12,52.04,52.055,51.48,51.6,430212.0,0.0,1.0,52.04,52.055,51.48,51.6,430212.0
AER,AER:UA,,2018-03-12,49.8,50.08,49.34,49.37,1859252.0,0.0,1.0,49.8,50.08,49.34,49.37,1859252.0
ASV,ASV:UN,,2018-03-12,8.3,8.48,7.03,8.01,27745.0,0.0,1.0,8.3,8.48,7.03,8.01,27745.0
MYND,MYND:UW,BBG000BQC540,2018-03-12,2.22,2.29,2.2,2.29,3038.0,0.0,1.0,2.22,2.29,2.2,2.29,3038.0
ACV,ACV:UP,,2018-03-12,22.43,22.48,22.211,22.42,31042.0,0.0,1.0,22.43,22.48,22.211,22.42,31042.0
ALLE,ALLE:UW,,2018-03-12,87.52,87.7805,87.045,87.4,621784.0,0.0,1.0,87.52,87.7805,87.045,87.4,621784.0
ALN,ALN:UN,,2018-03-12,0.2027,0.2143,0.2027,0.2143,126778.0,0.0,1.0,0.2027,0.2143,0.2027,0.2143,126778.0
AGN,AGN:UC,,2018-03-12,157.59,160.04,157.52,158.41,2733848.0,0.0,1.0,157.59,160.04,157.52,158.41,2733848.0
ALLY,ALLY:UW,,2018-03-12,28.67,28.92,28.45,28.7,2761102.0,0.0,1.0,28.67,28.92,28.45,28.7,2761102.0
ALD,ALD:UW,,2018-03-12,45.9979,45.9979,45.8315,45.8415,720.0,0.0,1.0,45.9979,45.9979,45.8315,45.8415,720.0
AT,AT:UC,,2018-03-12,2.2,2.2,2.15,2.2,485616.0,0.0,1.0,2.2,2.2,2.15,2.2,485616.0
ALO,ALO:UN,,2018-03-12,2.49,2.49,2.42,2.47,108110.0,0.0,1.0,2.49,2.49,2.42,2.47,108110.0
AHC,AHC:UC,,2018-03-12,5.25,5.25,5.1,5.1,19035.0,0.0,1.0,5.25,5.25,5.1,5.1,19035.0
APO,APO:UA,,2018-03-12,34.02,34.2,33.46,33.54,525395.0,0.0,1.0,34.02,34.2,33.46,33.54,525395.0
AGC,AGC:UC,,2018-03-12,5.88,5.89,5.81,5.85,196275.0,0.0,1.0,5.88,5.89,5.81,5.85,196275.0
TVTY,TVTY:UW,BBG000C1TSJ0,2018-03-12,41.45,41.6,40.9,41.3,1035615.0,0.0,1.0,41.45,41.6,40.9,41.3,1035615.0
AHP,AHP:UC,,2018-03-12,9.95,9.99,9.665,9.68,323168.0,0.0,1.0,9.95,9.99,9.665,9.68,323168.0
NOW,NOW:UA,,2018-03-12,172.76,175.9,171.56,174.43,2119374.0,0.0,1.0,172.76,175.9,171.56,174.43,2119374.0
AMC,AMC:UA,,2018-03-12,15.7,15.825,15.45,15.65,1129185.0,0.0,1.0,15.7,15.825,15.45,15.65,1129185.0
ANFI,ANFI:UW,,2018-03-12,4.2,4.31,4.12,4.19,102088.0,0.0,1.0,4.2,4.31,4.12,4.19,102088.0
AI,AI:UA,,2018-03-12,11.6,11.83,11.595,11.7,433661.0,0.0,1.0,11.6,11.83,11.595,11.7,433661.0
AMT,AMT:UC,,2018-03-12,143.31,145.7,143.31,145.08,2416469.0,0.0,1.0,143.31,145.7,143.31,145.08,2416469.0
AWK,AWK:UC,,2018-03-12,81.35,82.39,81.32,82.2,959250.0,0.0,1.0,81.35,82.39,81.32,82.2,959250.0
AMR,AMR:UC,,2018-03-12,8.19,8.48,8.19,8.46,1649647.0,0.0,1.0,8.19,8.48,8.19,8.46,1649647.0
EVHC,EVHC:UN,BBG00D3CV4L5,2018-03-12,42.88,43.6,42.71,43.51,2348986.0,0.0,1.0,42.88,43.6,42.71,43.51,2348986.0
BUD,BUD:UC,,2018-03-12,116.24,117.062,115.33,115.6,4156648.0,0.0,1.0,116.24,117.062,115.33,115.6,4156648.0
APRN,APRN:UW,,2018-03-12,2.32,2.34,1.9946,2.07,10777583.0,0.0,1.0,2.32,2.34,1.9946,2.07,10777583.0
AGD,AGD:UA,,2018-03-12,11.09,11.12,11.02,11.05,46637.0,0.0,1.0,11.09,11.12,11.02,11.05,46637.0
ACGLO,ACGLO:UW,,2018-03-12,24.81,24.945,24.75,24.85,28385.0,0.0,1.0,24.81,24.945,24.75,24.85,28385.0
ASH,ASH:UC,,2018-03-12,72.84,73.56,72.63,72.72,658969.0,0.0,1.0,72.84,73.56,72.63,72.72,658969.0
ATHM,ATHM:UW,,2018-03-12,88.87,91.8,86.0,86.72,1710686.0,0.0,1.0,88.87,91.8,86.0,86.72,1710686.0
T,T:UC,,2018-03-12,37.05,37.565,37.04,37.36,22288893.0,0.0,1.0,37.05,37.565,37.04,37.36,22288893.0
ABR,ABR:UA,,2018-03-12,8.75,8.86,8.73,8.85,1146082.0,0.0,1.0,8.75,8.86,8.73,8.85,1146082.0
AOR,AOR:UN,,2018-03-12,45.45,45.4799,45.3491,45.4,89706.0,0.0,1.0,45.45,45.4799,45.3491,45.4,89706.0
BHGE,BHGE:UN,BBG00GCRFYF4,2018-03-12,30.34,30.95,30.27,30.79,5685453.0,0.0,1.0,30.34,30.95,30.27,30.79,5685453.0
BAL,BAL:UA,,2018-03-12,55.02,55.03,54.635,54.798,2116.0,0.0,1.0,55.02,55.03,54.635,54.798,2116.0
BLD,BLD:UA,,2018-03-12,77.69,79.57,77.645,79.38,289744.0,0.0,1.0,77.69,79.57,77.645,79.38,289744.0
CEZ,CEZ:UP,,2018-03-12,30.38,30.38,30.1859,30.1859,1172.0,0.0,1.0,30.38,30.38,30.1859,30.1859,1172.0
ALO,ALO:UP,,2018-03-12,2.49,2.49,2.42,2.47,108110.0,0.0,1.0,2.49,2.49,2.42,2.47,108110.0
CDK,CDK:UP,,2018-03-12,71.7,71.7,70.58,70.79,755653.0,0.0,1.0,71.7,71.7,70.58,70.79,755653.0
BK,BK:UC,,2018-03-12,57.26,57.41,56.31,56.44,4773293.0,0.0,1.0,57.26,57.41,56.31,56.44,4773293.0
BDXA,BDXA:UN,,2018-03-12,59.83,60.317,59.52,59.62,394770.0,0.0,1.0,59.83,60.317,59.52,59.62,394770.0
BBX,BBX:UN,BBG000C037Z8,2018-03-12,9.06,9.19,9.04,9.13,291380.0,0.0,1.0,9.06,9.19,9.04,9.13,291380.0
BIT,BIT:UA,,2018-03-12,17.48,17.55,17.4596,17.5,54569.0,0.0,1.0,17.48,17.55,17.4596,17.5,54569.0
BKF,BKF:UN,,2018-03-12,48.09,48.34,47.91,48.19,56440.0,0.0,1.0,48.09,48.34,47.91,48.19,56440.0
BL,BL:UA,,2018-03-12,44.53,45.0,43.6501,43.67,625730.0,0.0,1.0,44.53,45.0,43.6501,43.67,625730.0
RST,RST:UP,,2018-03-12,14.0,14.1099,13.63,13.69,260764.0,0.0,1.0,14.0,14.1099,13.63,13.69,260764.0
BCC,BCC:UC,,2018-03-12,39.45,40.575,39.4,40.25,615937.0,0.0,1.0,39.45,40.575,39.4,40.25,615937.0
BWLA,BWLA:UA,BBG000BDW0S2,2018-03-12,15.5,15.45,15.317,15.317,391.0,0.0,1.0,15.5,15.45,15.317,15.317,391.0
BFAM,BFAM:UW,,2018-03-12,100.41,100.825,99.71,100.35,225220.0,0.0,1.0,100.41,100.825,99.71,100.35,225220.0
BSM,BSM:UA,,2018-03-12,17.52,17.6786,17.45,17.67,108993.0,0.0,1.0,17.52,17.6786,17.45,17.67,108993.0
BUR,BUR:UN,,2018-03-12,0.46,0.5499,0.4501,0.533,735938.0,0.0,1.0,0.46,0.5499,0.4501,0.533,735938.0
BR,BR:UC,,2018-03-12,108.66,108.98,107.82,108.57,454512.0,0.0,1.0,108.66,108.98,107.82,108.57,454512.0
GBT,GBT:UA,,2018-03-12,57.1,57.3,53.9,54.05,1821737.0,0.0,1.0,57.1,57.3,53.9,54.05,1821737.0
COG,COG:UP,,2018-03-12,25.66,25.66,25.1,25.52,3970845.0,0.0,1.0,25.66,25.66,25.1,25.52,3970845.0
CN,CN:UA,,2018-03-12,40.35,40.35,40.215,40.296,5127.0,0.0,1.0,40.35,40.35,40.215,40.296,5127.0
CATC,CATC:UW,,2018-03-12,87.52,88.0,85.55,86.64,7599.0,0.0,1.0,87.52,88.0,85.55,86.64,7599.0
CMD,CMD:UN,BBG000KJP6Z6,2018-03-12,117.33,119.66,114.9,116.13,228862.0,0.0,1.0,117.33,119.66,114.9,116.13,228862.0
ELC,ELC:UA,BBG000CBCB85,2018-03-12,24.6,24.6,24.47,24.55,16239.0,0.0,1.0,24.6,24.6,24.47,24.55,16239.0
CPI,CPI:UA,,2018-03-12,27.68,27.7,27.6401,27.7,9297.0,0.0,1.0,27.68,27.7,27.6401,27.7,9297.0
ASB,ASB:UA,,2018-03-12,26.5,27.1,26.4,26.9,2627747.0,0.0,1.0,26.5,27.1,26.4,26.9,2627747.0
CSA,CSA:UA,,2018-03-12,47.0,47.15,46.99,47.15,7262.0,0.0,1.0,47.0,47.15,46.99,47.15,7262.0
CNY,CNY:UA,,2018-03-12,44.8725,44.8725,44.8725,44.8725,60.0,0.0,1.0,44.8725,44.8725,44.8725,44.8725,60.0
SGBX,SGBX:UW,BBG00G6C5L09,2018-03-12,4.5,4.5,4.35,4.45,28034.0,0.0,1.0,4.5,4.5,4.35,4.45,28034.0
CTX,CTX:UC,,2018-03-12,23.65,23.8,23.65,23.72,31394.0,0.0,1.0,23.65,23.8,23.65,23.72,31394.0
CEN,CEN:UC,,2018-03-12,9.31,9.5,9.31,9.45,236413.0,0.0,1.0,9.31,9.5,9.31,9.45,236413.0
CTU,CTU:UA,,2018-03-12,23.73,23.849,23.73,23.76,19879.0,0.0,1.0,23.73,23.849,23.73,23.76,19879.0
CF,CF:UP,,2018-03-12,41.34,42.02,41.01,41.88,3963311.0,0.0,1.0,41.34,42.02,41.01,41.88,3963311.0
CHKR,CHKR:UW,,2018-03-12,1.7,1.73,1.7,1.7,64057.0,0.0,1.0,1.7,1.73,1.7,1.7,64057.0
CPG,CPG:UP,,2018-03-12,6.8,6.86,6.66,6.67,1041348.0,0.0,1.0,6.8,6.86,6.66,6.67,1041348.0
CEM,CEM:UP,,2018-03-12,14.37,14.52,14.35,14.51,170617.0,0.0,1.0,14.37,14.52,14.35,14.51,170617.0
CPS,CPS:UP,,2018-03-12,122.86,124.72,122.17,122.79,69862.0,0.0,1.0,122.86,124.72,122.17,122.79,69862.0
CRC,CRC:UA,BBG000DK4F11,2018-03-12,14.47,14.745,14.11,14.44,1209633.0,0.0,1.0,14.47,14.745,14.11,14.44,1209633.0
CB,CB:UC,,2018-03-12,144.19,145.08,142.17,143.09,1141693.0,0.0,1.0,144.19,145.08,142.17,143.09,1141693.0
EHC,EHC:UA,,2018-03-12,58.51,58.85,58.01,58.57,473964.0,0.0,1.0,58.51,58.85,58.01,58.57,473964.0
ELJ,ELJ:UA,,2018-03-12,25.122,25.25,25.0741,25.25,4211.0,0.0,1.0,25.122,25.25,25.0741,25.25,4211.0
PBA,PBA:UA,,2018-03-12,32.36,32.58,32.18,32.24,514671.0,0.0,1.0,32.36,32.58,32.18,32.24,514671.0
BGI,BGI:UP,,2018-03-12,1.2,1.21,1.18,1.19,72935.0,0.0,1.0,1.2,1.21,1.18,1.19,72935.0
EPC,EPC:UP,,2018-03-12,53.07,53.51,52.09,52.09,772024.0,0.0,1.0,53.07,53.51,52.09,52.09,772024.0
ELU,ELU:UP,,2018-03-12,23.84,24.15,23.84,24.15,1579.0,0.0,1.0,23.84,24.15,23.84,24.15,1579.0
EDF,EDF:UP,,2018-03-12,16.23,16.36,16.09,16.26,88540.0,0.0,1.0,16.23,16.36,16.09,16.26,88540.0
CIZ,CIZ:UA,,2018-03-12,35.6352,35.68,35.432,35.64,19265.0,0.0,1.0,35.6352,35.68,35.432,35.64,19265.0
CCU,CCU:UC,,2018-03-12,28.91,29.16,28.75,28.88,96931.0,0.0,1.0,28.91,29.16,28.75,28.88,96931.0
CLW,CLW:UA,,2018-03-12,38.8,39.2,37.95,38.35,144026.0,0.0,1.0,38.8,39.2,37.95,38.35,144026.0
CNET,CNET:UC,,2018-03-12,2.39,2.63,2.31,2.6,527212.0,0.0,1.0,2.39,2.63,2.31,2.6,527212.0
TPR,TPR:UN,BBG000BY2CY6,2018-03-12,52.59,52.85,52.24,52.46,1743362.0,0.0,1.0,52.59,52.85,52.24,52.46,1743362.0
CMCSA,CMCSA:UA,,2018-03-12,37.09,37.215,36.87,36.96,17397480.0,0.0,1.0,37.09,37.215,36.87,36.96,17397480.0
CTT,CTT:UA,,2018-03-12,13.57,13.7,13.55,13.64,201739.0,0.0,1.0,13.57,13.7,13.55,13.64,201739.0
DXC,DXC:UN,BBG000BGG263,2018-03-12,106.94,107.2492,105.3801,106.08,1158048.0,0.0,1.0,106.94,107.2492,105.3801,106.08,1158048.0
CE,CE:UP,,2018-03-12,108.73,109.17,107.53,107.61,490289.0,0.0,1.0,108.73,109.17,107.53,107.61,490289.0
CNXT,CNXT:UW,,2018-03-12,37.0,37.1,36.74,36.77,16784.0,0.0,1.0,37.0,37.1,36.74,36.77,16784.0
CORR,CORR:UW,,2018-03-12,37.11,38.49,37.08,38.4,92195.0,0.0,1.0,37.11,38.49,37.08,38.4,92195.0
CRF,CRF:UN,,2018-03-12,15.77,15.9,15.77,15.87,334755.0,0.0,1.0,15.77,15.9,15.77,15.87,334755.0
CTEK,CTEK:UA,,2018-03-12,5.0,5.07,4.88,5.0,45544.0,0.0,1.0,5.0,5.07,4.88,5.0,45544.0
CO,CO:UA,,2018-03-12,10.73,11.05,10.73,10.92,234110.0,0.0,1.0,10.73,11.05,10.73,10.92,234110.0
COR,COR:UA,,2018-03-12,99.99,102.42,99.6,101.81,620129.0,0.0,1.0,99.99,102.42,99.6,101.81,620129.0
MRDN,MRDN:UW,,2018-03-12,0.6,0.65,0.58,0.63,193232.0,0.0,1.0,0.6,0.65,0.58,0.63,193232.0
CEI,CEI:UC,,2018-03-12,1.0,1.2,0.96,1.12,798229.0,0.0,1.0,1.0,1.2,0.96,1.12,798229.0
CMD,CMD:UA,,2018-03-12,117.33,119.66,114.9,116.13,228862.0,0.0,1.0,117.33,119.66,114.9,116.13,228862.0
