RESULT_COUNT: 32548,PAGE_SIZE: 10000,CURRENT_PAGE: 3,TOTAL_PAGES: 4,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE,CURRENCY
TMIC,TMIC:UW,BBG000BLVNT4,BBG000BLVNT4,TMIC:US,Trend Micro Incorporated,Equity,ADR - Sponsor,NASDAQ,,USD
TMICF,,BBG000H41QK1,BBG000H41QK1,TMICF:US,Trend Micro Incorporated,Equity,Ordinary Shares,,,USD
TMIUF,,BBG000BDF136,BBG000BDF0L8,TMIUF:US,Tokyo Seimitsu Co. Ltd.,Equity,,,,JPY
TMK,TMK:UN,BBG000BVD9G7,BBG000BVD6X4,TMK:US,Torchmark Corp.,Equity,Ordinary Shares,NYSE,2018-07-03,USD
TMKOL,,BBG000R1WXJ9,BBG000R1WXJ9,TMKOL:US,OAO TMK,Equity,GDR - 144A,,,USD
TMKOY,,BBG000KL1954,BBG000KL1829,TMKOY:US,OAO TMK,Equity,GDR - Reg S,,,USD
TMKpB,TMKpB:UN,BBG003D4W3T7,,TMKpB:US,Torchmark Corp.,Pfd,5.875% DB REDEEM 15/12/2052 USD 25,NYSE,,USD
TMKpC,,BBG00CLG76P6,,TMKpC:US,Torchmark Corp.,Pfd,6.125% DB REDEEM 15/06/2056 USD 25,,,USD
TMKpRA.CL,,BBG0000093Z4,,TMKpRA.CL:US,Torchmark Capital Trust III,Pfd,7.10% SP TOPRS REDEEM 01/06/2046 USD 25,,,USD
TMKXY,,BBG000TKRMT4,BBG000TKRMT4,TMKXY:US,PAO TMK,Equity,ADR,,,USD
TMLVF,,BBG000GRLG49,BBG000GRLG49,TMLVF:US,Tamerlane Ventures Inc.,Equity,Ordinary Shares,,,USD
TMM,TMM:UN,BBG000CRF1J7,BBG000CRCXX4,TMM:US,"Grupo TMM, S.A.B",,ADR - Series A,NYSE,,USD
TMMFF,,BBG00CNPBDB9,BBG00CNPBDB9,TMMFF:US,TMAC Resources Inc,Equity,Ordinary Shares,,,USD
TMMI,,BBG000DCGPH7,BBG000DCGPH7,TMMI:US,TMM INC,Equity,Ordinary Shares,,,USD
TMNSF,,BBG000BZN9R5,BBG000BZN9R5,TMNSF:US,Temenos Group AG,Equity,Ordinary Shares,,,USD
TMO,TMO:UN,BBG000BVDPD4,BBG000BVDLH9,TMO:US,Thermo Fisher Scientific Inc.,Equity,Ordinary Shares,NYSE,2018-06-14,USD
TMOAF,,BBG000QXC8X1,BBG000QXC8X1,TMOAF:US,Tomtom NV,Equity,Ordinary Shares,,,USD
TMOAY,,BBG000SB7T21,BBG000SB7T21,TMOAY:US,Tomtom NV,Equity,ADR,,,USD
TMOL,,BBG000JPN6B2,BBG000JPN6B2,TMOL:US,"Trimol Group, Inc.",Equity,Ordinary Shares,,,USD
TMP,TMP:UA,BBG000F61HF4,BBG000F61H73,TMP:US,Tompkins Financial Corp,Equity,Ordinary Shares,AMEX,2018-07-31,USD
TMPHF,,BBG0042BCX62,BBG0042BCWR1,TMPHF:US,Temple Hotels Inc,Equity,Ordinary Shares,,,USD
TMPPF,,BBG006LHYD81,BBG006LHYD81,TMPPF:US,Times China Holdings Limited,Equity,Ordinary Shares,,,USD
TMPS,,BBG009R0NB00,BBG009R0NB00,TMPS:US,Tempus Applied Solutions Holdings Inc,Equity,Ordinary Shares,,,USD
TMPSW,,BBG009R0PWH4,BBG009R0PWH4,TMPSW:US,Tempus Applied Solutions Holdings Inc,Equity,Warrants(31/07/2020),,,USD
TMQ,TMQ:UA,BBG002WKWTZ8,BBG002WKWTX0,TMQ:US,Trilogy Metals Inc,Equity,Ordinary Shares,AMEX,,USD
TMRAF,,BBG000BQ1ZW5,BBG000BQ1ZW5,TMRAF:US,Tomra Systems,Equity,Ordinary Shares,,,USD
TMRAY,,BBG000BLDYX5,BBG000BLDYX5,TMRAY:US,Tomra Systems,Equity,ADR,,,USD
TMRC,,BBG000C39C94,BBG000C39C94,TMRC:US,Texas Mineral Resources Corp,Equity,Ordinary Shares,,,USD
TMRNF,,BBG000NYX6G2,BBG000NYX6G2,TMRNF:US,Tamron Co. Ltd.,Equity,Ordinary Shares,,,USD
TMS,TMS:UN,BBG000QXDDQ7,BBG000QXDCQ9,TMS:US,TMS International Corp,,Ordinary Shares - Class A,NYSE,,USD
TMSH,,BBG000N6JBG8,BBG000N6JBG8,TMSH:US,Trans Global Assets Inc,Equity,Ordinary Shares,,,USD
TMSNF,,BBG000BFF9B5,,TMSNF:US,Tomson Group Ltd.,Equity,Ordinary Shares,,,USD
TMSNY,,BBG004DVJH28,BBG004DVJH28,TMSNY:US,Temenos Group AG,Equity,ADR,,,USD
TMSOF,,BBG000003J49,,TMSOF:US,Thomson-Reuters Corp,Pfd,,,,CAD
TMSR,TMSR:UW,BBG009ZH04V1,BBG009ZH04H7,TMSR:US,TMSR Holding Company Limited,Equity,Ordinary Shares,NASDAQ,,USD
TMSRW,TMSRW:UW,BBG009ZH05X6,BBG009ZH05K0,TMSRW:US,TMSR Holding Company Limited,Equity,Warrants (29/07/2022),NASDAQ,,USD
TMST,TMST:UN,BBG006N4NZL6,BBG0057SF1Z2,TMST:US,TimkenSteel Corp,Equity,Ordinary Shares,NYSE,2015-08-25,USD
TMTM,,BBG000GSQX54,BBG000GSQX54,TMTM:US,Telespectrum Worldwide Inc.,Equity,Ordinary Shares,,,USD
TMTNF,,BBG000CHD174,BBG000CHD174,TMTNF:US,Toromont Industries Ltd.,Equity,Ordinary Shares,,,USD
TMTP,,BBG000JXBQ60,BBG000JXBQ60,TMTP:US,TMT Capital Corp,Equity,Ordinary Shares,,,USD
TMURF,,BBG000BLZ3H7,,TMURF:US,Tamura Corporation,Equity,Ordinary Shares,,,USD
TMUS,TMUS:UW,BBG000NDV3W9,BBG000NDV1D4,TMUS:US,T-Mobile US Inc,Equity,Ordinary Shares,NASDAQ,2013-05-01,USD
TMUSP,TMUSP:UW,BBG007PW18B5,,TMUSP:US,T-Mobile US Inc,Pfd,5.50% PRF CONVERT 15/12/2017 USD 50 - Ser A,NASDAQ,,USD
TMV,TMV:UP,BBG000DW0BW4,BBG000DW07R9,TMV:US,Direxion Daily 20+ Year Treasury Bear 3X Shares,Equity,Exchange Traded Fund,NYSE,2011-11-10,USD
TMWE,TMWE:UW,BBG001YB7XK3,BBG001YB7WY0,TMWE:US,"Tim WE - SGPS, S.A.",,Ordinary Shares,NASDAQ,,USD
TMX,TMX:UN,BBG000C9BJT1,BBG000C9BGV4,TMX:US,Telefonos de Mexico S.A.B. DE C.V.,,ADR - Series L,NYSE,,USD
TMXLF,,BBG000KBY166,BBG000KBY166,TMXLF:US,Telefonos de Mexico S.A.B. DE C.V.,Equity,Ordinary Shares - Class L,,,USD
TMXN,,BBG000BVQD01,BBG000BVQD01,TMXN:US,Trimax Corp.,Equity,Ordinary Shares,,,USD
TMXXF,,BBG003FSWY69,BBG003FSWY69,TMXXF:US,TMX Group Ltd,Equity,Ordinary Shares,,,USD
TNA,TNA:UP,BBG000JLCH29,BBG000JLCF41,TNA:US,Direxion Dialy Small Cap Bull 3X Shares,Equity,Exchange Traded Fund,NYSE,2017-12-19,USD
TNABF,,BBG000BSZQX3,BBG000BSZQX3,TNABF:US,Tenaga Nasional Bhd,Equity,Ordinary Shares,,,USD
TNABY,,BBG000BLRGS5,BBG000BLRGS5,TNABY:US,Tenaga Nasional Bhd,Equity,ADR,,,USD
TNAV,TNAV:UW,BBG000PSM1N8,BBG000PSLMD4,TNAV:US,Telenav Inc,Equity,Ordinary Shares,NASDAQ,,USD
TNB,TNB:UN,BBG000BVFH31,BBG000BVFFV4,TNB:US,Thomas & Betts Corp.,,Ordinary Shares,NYSE,,USD
TNBI,,BBG000M2RG32,BBG000M2RG32,TNBI:US,Tanke Biosciences Corp,Equity,Ordinary Shares,,,USD
TNC,TNC:UN,BBG000JCZM32,BBG000JCZJS2,TNC:US,Tennant Co.,Equity,Ordinary Shares,NYSE,2018-08-30,USD
TNCC,TNCC:UW,BBG000QKHGZ4,BBG000QKHDV5,TNCC:US,Tennessee Commerce Bancorp Inc,,Ordinary Shares,NASDAQ,,USD
TNCGF,,BBG000F0HV78,BBG000F0HV78,TNCGF:US,Tio Networks Corporation,Equity,Ordinary Shares,,,USD
TNDM,TNDM:UW,BBG005D27CM1,BBG0019V9M65,TNDM:US,Tandem Diabetes Care Inc,Equity,Ordinary Shares,NASDAQ,2017-10-10,USD
TNDQ,TNDQ:UP,BBG002B4M072,BBG002B4M027,TNDQ:US,Royal Bank Of Scotland plc,,ZC SP REDEEM 13/12/2041 USD 25,NYSE,,USD
TNE,,BBG00KMV3QY4,BBG00KMV3QV7,TNE:US,Technology One,Equity,,,,USD
TNE,TNE:UN,BBG000BNZVB7,BBG000BNZS79,TNE:US,Tele Norte Leste Participacoes S.A.,,ADR,NYSE,,USD
TNECF,,BBG000BWVJT9,BBG000BWVJL7,TNECF:US,Thine Electronics Inc,Equity,,,,JPY
TNEN,,BBG000CZ0HW5,BBG000CZ0HW5,TNEN:US,True North Energy Corporation,Equity,Ordinary Shares,,,USD
TNET,TNET:UN,BBG0065XKWZ7,BBG000BR2040,TNET:US,TriNet Group Inc,Equity,Ordinary Shares,NYSE,,USD
TNEYF,,BBG000FRVKS4,BBG000FRVKS4,TNEYF:US,Tamarack Valley Energy Ltd,Equity,Ordinary Shares,,,USD
TNGKF,,BBG000BBWL46,BBG000BBWL46,TNGKF:US,Tanami Gold NL,Equity,Ordinary Shares,,,USD
TNGL,,BBG000DSZXL9,BBG000DSZXL9,TNGL:US,"Tonogold Resources, Inc",Equity,Ordinary Shares,,,USD
TNGMF,,BBG000NJ7KX4,BBG000NJ7KX4,TNGMF:US,True North Gems Inc,Equity,Ordinary Shares,,,USD
TNGNQ,,BBG000Q3GYT1,BBG000Q3GYT1,TNGNQ:US,Tengion Inc.,Equity,Ordinary Shares,,,USD
TNGO,TNGO:UW,BBG000WC4VY7,BBG000WC4R12,TNGO:US,Tangoe Inc,Equity,Ordinary Shares,NASDAQ,,USD
TNGRY,,BBG002D1BKM7,BBG002D1BKM7,TNGRY:US,88 Energy Limited,Equity,ADR,,,USD
TNGS,,BBG000P5HX81,BBG000P5HX81,TNGS:US,Titan Oil & Gas Inc,Equity,Ordinary Shares,,,USD
TNH,TNH:UN,BBG000C11N29,BBG000C11JB8,TNH:US,Terra Nitrogen Co. LP,Equity,Unit,NYSE,2018-02-15,USD
TNHPF,,BBG000NZG721,BBG000NZG721,TNHPF:US,Technip,Equity,Ordinary Shares,,,USD
TNISF,,BBG000R8X2Y4,BBG000R8X2Y4,TNISF:US,Tecnicas Reunidas,Equity,Ordinary Shares,,,USD
TNISY,,BBG000SH2VG3,BBG000SH2VG3,TNISY:US,Tecnicas Reunidas,Equity,ADR,,,USD
TNJIF,,BBG000H7C519,BBG000H7C519,TNJIF:US,"Tianjin Capital Environmental Protection Group Co., Ltd.",Equity,Ordinary Shares - Class H,,,USD
TNK,TNK:UN,BBG000QRN112,BBG000QRMZH1,TNK:US,Teekay Tankers Ltd,Equity,Ordinary Shares - Class A,NYSE,2017-11-17,USD
TNKE,,BBG000PMTNT0,BBG000PMTNT0,TNKE:US,Tanke Inc,Equity,Ordinary Shares,,,USD
TNKHF,,BBG001PR6H88,BBG001PR6H88,TNKHF:US,Thainakarin Hospital Public Co. Ltd.,Equity,NVDR,,,USD
TNKHF,,BBG000C4XJ18,BBG000C4XHC0,TNKHF:US,Thainakarin Hospital Public Co. Ltd.,Equity,,,,THB
TNKY,,BBG000BQR8Y5,BBG000BQR8Y5,TNKY:US,TN-K Energy Group Inc,Equity,Ordinary Shares,,,USD
TNMAF,,BBG000CTV6Q6,BBG000CTV6Q6,TNMAF:US,Tenma Corporation,Equity,Ordinary Shares,,,USD
TNMLF,,BBG000L778P8,BBG000L778P8,TNMLF:US,White Metal Resources Corp,Equity,Ordinary Shares,,,USD
TNMRF,,BBG000F2R3R3,BBG000F2R3R3,TNMRF:US,Trinity Mirror plc,Equity,Ordinary Shares,,,USD
TNMRY,,BBG000C2TP31,BBG000C2TP31,TNMRY:US,Trinity Mirror plc,Equity,ADR,,,USD
TNNFF,,BBG000BVD469,BBG000BVD469,TNNFF:US,Tenon Ltd.,Equity,Ordinary Shares,,,USD
TNP,TNP:UN,BBG000BRM333,BBG000BRM155,TNP:US,Tsakos Energy Navigation Limited,Equity,Ordinary Shares,NYSE,2018-08-01,USD
TNPH,,BBG000CTRPW2,BBG000CTRPW2,TNPH:US,Tianan Pharmaceutical Company Ltd,Equity,Ordinary Shares,,,USD
TNPpB,TNPpB:UN,BBG004HPV8V1,,TNPpB:US,Tsakos Energy Navigation Limited,Pfd,8% PRF PERPETUAL USD 25 - Ser B,NYSE,,USD
TNPpC,TNPpC:UN,BBG005C4C6L6,,TNPpC:US,Tsakos Energy Navigation Limited,Pfd,8.875% PRF PERPETUAL USD 25 - Ser C,NYSE,,USD
TNPpD,TNPpD:UN,BBG008KT24X9,,TNPpD:US,Tsakos Energy Navigation Limited,Pfd,8.75% PRF PERPETUAL USD 25 - Ser D,NYSE,,USD
TNPpE,TNPpE:UN,BBG00GBTTLS0,,TNPpE:US,Tsakos Energy Navigation Limited,Pfd,FXDFR PRF PERPETUAL USD 25 - Ser E,NYSE,,USD
TNPpF,TNPpF:UN,BBG00L8PMG63,,TNPpF:US,Tsakos Energy Navigation Limited,Pfd,FXDFR PRF PERPETUAL USD 25 - Ser F,NYSE,,USD
TNRA,,BBG000DPP0L8,BBG000DPP0L8,TNRA:US,"Tenera, Inc.",Equity,Ordinary Shares,,,USD
TNREF,,BBG000BT6MP1,BBG000BT6MP1,TNREF:US,Taranis Resources Inc.,Equity,Ordinary Shares,,,USD
TNRG,,BBG006K8S3N4,BBG006K8S3N4,TNRG:US,Thunder Energies Corp,Equity,Ordinary Shares,,,USD
TNRI,,BBG000BKX3H1,BBG000BKX3H1,TNRI:US,Titan Resources International Corporation,Equity,Ordinary Shares,,,USD
TNRK,,BBG000C0Z6W8,BBG000C0Z6W8,TNRK:US,"TNR Technical, Inc.",Equity,Ordinary Shares,,,USD
TNRSF,,BBG000LQNBV4,BBG000LQNBV4,TNRSF:US,Tenaris S.A.,Equity,Ordinary Shares,,,USD
TNRUF,,BBG000BKDN34,BBG000BKDN34,TNRUF:US,Tenryu Saw Mfg. Co. Ltd.,Equity,,,,USD
TNS,TNS:UN,BBG000C1WW25,BBG000C1WTM0,TNS:US,TNS Inc,,Ordinary Shares,NYSE,,USD
TNSB,,BBG000KP29G2,BBG000KP29G2,TNSB:US,Transbotics Corporation,Equity,Ordinary Shares,,,USD
TNSGF,,BBG000BRWTW3,BBG000BRWTW3,TNSGF:US,FinDev Inc,Equity,Ordinary Shares,,,USD
TNSP,,BBG000CN6G12,BBG000CN6G12,TNSP:US,"Tank Sports, Inc.",Equity,Ordinary Shares,,,USD
TNSTF,,BBG00GB8BGK4,BBG00GB8BGK4,TNSTF:US,Blockchain Power Trust,Equity,Unit,,,USD
TNSZY,,BBG000QW1QN6,BBG000QW1QN6,TNSZY:US,Tecnisa SA,Equity,,,,USD
TNTC,,BBG000C17S22,BBG000C17S22,TNTC:US,Tintic Standard Gold Mines Inc,Equity,Ordinary Shares,,,USD
TNTEF,,BBG002CPXDJ1,BBG002CPXDJ1,TNTEF:US,TNT Express NV,Equity,Ordinary Shares,,,USD
TNTEY,,BBG001QD7KW3,BBG001QD7KW3,TNTEY:US,TNT Express NV,Equity,ADR,,,USD
TNTFF,,BBG000HPRVF1,BBG000HPRVF1,TNTFF:US,PostNL N.V.,Equity,Ordinary Shares,,,USD
TNTMF,,BBG006QSX0B7,BBG006QSX0B7,TNTMF:US,Transition Metals Corp,Equity,Ordinary Shares,,,USD
TNTR,TNTR:UW,BBG00GVMF433,BBG001M2TKX6,TNTR:US,Tintri Inc,Equity,Ordinary Shares,NASDAQ,,USD
TNTY,,BBG000BPPXF5,BBG000BPPXF5,TNTY:US,True Nature Holding Inc,Equity,Ordinary Shares,,,USD
TNUG,,BBG001KKQYK5,BBG001KKQYK5,TNUG:US,Tundra Gold Corp,Equity,Ordinary Shares,,,USD
TNUMF,,BBG000TKZ219,BBG000TKZ219,TNUMF:US,Sierra Rutile Limited,Equity,Ordinary Shares,,,USD
TNVMF,,BBG000CQ0HH2,BBG000CQ08Q2,TNVMF:US,Terra Nova Energy Ltd,Equity,Ordinary Shares,,,USD
TNXP,TNXP:UW,BBG000LG97M1,BBG000LG8XM5,TNXP:US,Tonix Pharmaceuticals Holding Corp,Equity,Ordinary Shares,NASDAQ,2017-03-17,USD
TNYBF,,BBG001KLZPR5,BBG001KLZPR5,TNYBF:US,Tinley Beverage Co Inc,Equity,Ordinary Shares,,,USD
TOAGF,,BBG000BG1B05,BBG000BG19M6,TOAGF:US,Toagosei Co. Ltd,Equity,,,,JPY
TOAK,,BBG000C154R0,BBG000C154R0,TOAK:US,Treaty Oak Bancorp Inc (TX),Equity,Ordinary Shares,,,USD
TOAKP,,BBG000005QS5,,TOAKP:US,Treaty Oak Bancorp Inc (TX),Pfd,PRF PERPETUAL USD 10 - Ser A,,,USD
TOAVF,,BBG000CCN3F1,BBG000CCN2R0,TOAVF:US,Toa Valve Engineering Inc,Equity,,,,JPY
TOBC,TOBC:UW,BBG000BRQ4Y3,BBG000BRPT60,TOBC:US,Tower Bancorp Inc.,,Ordinary Shares,NASDAQ,,USD
TOCA,TOCA:UW,BBG00G6DXL42,BBG001J2N4H0,TOCA:US,Tocagen Inc,Equity,Ordinary Shares,NASDAQ,,USD
TOCAF,,BBG000CF6DX1,BBG000CF6DH9,TOCAF:US,"Tocalo Co., Ltd.",Equity,,,,JPY
TOCOF,,BBG000BQZH85,BBG000BQZH85,TOCOF:US,Tom Group Ltd.,Equity,Ordinary Shares,,,USD
TOCYF,,BBG000BN3Y17,BBG000BN3XK8,TOCYF:US,Toc Co. Ltd,Equity,,,,JPY
TODAF,,BBG003MMVB74,BBG003MMVB74,TODAF:US,Toda International Holdings Inc,Equity,Ordinary Shares,,,USD
TODGF,,BBG000CPW4L3,BBG000CPW4L3,TODGF:US,Tod`s Spa,Equity,Ordinary Shares,,,USD
TODM,,BBG000BDTML5,BBG000BDTML5,TODM:US,Tonopah Divide Mining Co,Equity,Ordinary Shares,,,USD
TODS,,BBG000BZ2MB6,BBG000BZ2MB6,TODS:US,Tonawanda Shares Corp.,Equity,,,,USD
TOEAF,,BBG000DJ8YW5,BBG000DJ8YH2,TOEAF:US,"Toei Animation Co., Ltd.",Equity,,,,JPY
TOEIF,,BBG000BNFYD1,BBG000BNFYD1,TOEIF:US,Toei Co. Ltd,Equity,,,,USD
TOELF,,BBG000D674L2,BBG000D674L2,TOELF:US,Tokyo Electron Ltd,Equity,Ordinary Shares,,,USD
TOELY,,BBG000JXJFR3,BBG000JXJFR3,TOELY:US,Tokyo Electron Ltd,Equity,ADR,,,USD
TOEYF,,BBG000D7RZ39,BBG000D7RZ39,TOEYF:US,Toro Energy Limited,Equity,Ordinary Shares,,,USD
TOFAYP,,BBG000BP06X1,BBG000BP06X1,TOFAYP:US,Tofas Turk Otomobil Fabrikasi A.S.,Equity,GDR - 144A,,,USD
TOFB,,BBG000BVGXY1,BBG000BVGXY1,TOFB:US,"Tofutti Brands, Inc.",Equity,Ordinary Shares,,,USD
TOFC,TOFC:UW,BBG000BRWZC1,BBG000BRWW74,TOFC:US,Tower Financial Corp.,,Ordinary Shares,NASDAQ,,USD
TOFR,TOFR:UP,BBG00742KD31,BBG00742KCX0,TOFR:US,United States Stock Split Index Fund,Equity,Exchange Traded Fund,NYSE,2017-09-25,USD
TOGL,,BBG000QLRD97,BBG000QLRD97,TOGL:US,Toga Limited,Equity,Ordinary Shares,,,USD
TOGOF,,BBG002YSG2W9,BBG002YSG2W9,TOGOF:US,TomaGold Corp,Equity,Ordinary Shares - Class A,,,USD
TOHBF,,BBG000BHVH25,BBG000BHVGN4,TOHBF:US,Toho Bank Ltd.,Equity,,,,JPY
TOIBF,,BBG000PP48H6,,TOIBF:US,Thai Oil Public Co Limited,Equity,NVDR,,,USD
TOIPF,,BBG000DLH5Q0,,TOIPF:US,Thai Oil Public Co Limited,Equity,Ordinary Shares,,,USD
TOIPF,,BBG000PPRP38,BBG000PPRP38,TOIPF:US,Thai Oil Public Co Limited,Equity,Ordinary Shares (Alien Market),,,USD
TOIPY,,BBG00294N421,BBG00294N421,TOIPY:US,Thai Oil Public Co Limited,Equity,ADR,,,USD
TOISF,,BBG000C55XC3,BBG000C55XC3,TOISF:US,Toshiba Plant Systems & Services Corp.,Equity,Ordinary Shares,,,USD
TOK,TOK:UP,BBG000T1H168,BBG000T1GZ19,TOK:US,BTC iShares MSCI KLD 400 Social ETF,Equity,Exchange Traded Fund,NYSE,2017-12-19,USD
TOKCF,,BBG0014R87Y2,BBG0014R87X3,TOKCF:US,Tokyo Ohka Kogyo Co. Ltd,Equity,,,,JPY
TOKCF,,BBG0014R87X3,,TOKCF:US,Tokyo Ohka Kogyo Co. Ltd,Equity,Ordinary Shares,,,USD
TOKSF,,BBG000C1MZB9,BBG000C1MZB9,TOKSF:US,Tokyo Steel Manufacturing Co. Ltd,Equity,Ordinary Shares,,,USD
TOKTF,,BBG000BCW8P0,,TOKTF:US,Tokai Tokyo Financial Holdings Inc.,Equity,Ordinary Shares,,,USD
TOKTY,,BBG0018VG627,BBG0018VG627,TOKTY:US,Tokai Tokyo Financial Holdings Inc.,Equity,ADR,,,USD
TOKUF,,BBG000BX3ST8,BBG000BX3ST8,TOKUF:US,Tokyu Corporation,Equity,Ordinary Shares,,,USD
TOKUY,,BBG000P41GJ6,BBG000P41GJ6,TOKUY:US,Tokyu Corporation,Equity,ADR,,,USD
TOL,TOL:UN,BBG000BVHF42,BBG000BVHBM1,TOL:US,Toll Brothers Inc.,Equity,Ordinary Shares,NYSE,2018-07-12,USD
TOLAF,,BBG000BWHYG6,BBG000BWHYG6,TOLAF:US,Tokyu Land Corporation,Equity,Ordinary Shares,,,USD
TOLWF,,BBG000CF7YP3,BBG000CF7YP3,TOLWF:US,"Trican Well Service, Ltd.",Equity,Ordinary Shares,,,USD
TOLZ,TOLZ:UP,BBG0067M9YP9,BBG0067M9YJ6,TOLZ:US,ProShares DJ Brookfield Global Infrastructure ETF,Equity,Exchange Traded Fund,NYSE,2017-12-26,USD
TOMI,,BBG000PKVWY5,BBG000PKVWY5,TOMI:US,Texas Oil and Minerals Inc,Equity,Ordinary Shares,,,USD
TOMKF,,BBG000BF3YJ5,,TOMKF:US,Tomkins plc,Equity,Ordinary Shares,,,USD
TOMYF,,BBG000BXDFQ8,BBG000BXDFQ8,TOMYF:US,Tomy Company Ltd.,Equity,,,,USD
TOMZ,,BBG000GHLG23,BBG000GHLG23,TOMZ:US,TOMI Environmental Solutions Inc,Equity,Ordinary Shares,,,USD
TONJ,,BBG000TJHBF7,BBG000TJHBF7,TONJ:US,Tongji Healthcare Group Inc,Equity,Ordinary Shares,,,USD
TONPF,,BBG000BNRLL7,BBG000BNRLL7,TONPF:US,Toppan Printing Co. Ltd.,Equity,Ordinary Shares,,,USD
TONR,,BBG000JQ1BC2,BBG000JQ1BC2,TONR:US,Tonner-One World Holdings Inc,Equity,Ordinary Shares,,,USD
TONS,TONS:UP,BBG0035BB563,BBG0035BB518,TONS:US,WisdomTree Coal Fund,Equity,Exchange Traded Fund,NYSE,,USD
TOO,TOO:UN,BBG000LJ6P84,BBG000LJ5JP0,TOO:US,Teekay Offshore Partners LP,Equity,Unit,NYSE,2018-08-02,USD
TOOD,,BBG000K6R272,BBG000K6R272,TOOD:US,Thermwood Corp.,Equity,Ordinary Shares,,,USD
TOOMF,,BBG000KX6RS8,BBG000KX6R99,TOOMF:US,Ancom Logistics Berhad,Equity,,,,MYR
TOOpA,TOOpA:UN,BBG004H0F4C4,,TOOpA:US,Teekay Offshore Partners LP,Pfd,7.25% PRF PERPETUAL USD 25 - Series A,NYSE,,USD
TOOpB,TOOpB:UN,BBG008H39YH5,,TOOpB:US,Teekay Offshore Partners LP,Pfd,8.50% PRF PERPETUAL USD 25 - Ser B,NYSE,,USD
TOOpE,TOOpE:UN,BBG00JRRP8P7,,TOOpE:US,Teekay Offshore Partners LP,Pfd,FXDFR PRF PERPETUAL USD 25 - Ser E,NYSE,,USD
TOPCF,,BBG000BYZV41,BBG000BYZV41,TOPCF:US,Topcon Corporation,Equity,Ordinary Shares,,,USD
TOPPY,,BBG00361FS06,BBG00361FS06,TOPPY:US,Toppan Printing Co. Ltd.,Equity,ADR,,,USD
TOPS,TOPS:UW,BBG000Q46RD2,BBG000Q46L54,TOPS:US,Top Ships Inc,Equity,Ordinary Shares,NASDAQ,2018-03-28,USD
TOPYF,,BBG000BCMJT3,BBG000BCMJG7,TOPYF:US,Topy Industries Limited,Equity,,,,JPY
TOPZ,,BBG000Q4FC27,BBG000Q4F5D0,TOPZ:US,Topaz Resources Inc,Equity,Ordinary Shares,,,USD
TORC,TORC:UW,BBG00JRNTS87,BBG00JCXSJP3,TORC:US,resTORbio Inc,Equity,Ordinary Shares,NASDAQ,,USD
TORLF,,BBG000LYF2J0,BBG000LYF264,TORLF:US,Toridoll.corporation,Equity,,,,JPY
TORM,TORM:UW,BBG000HN1MC7,BBG000HN0B23,TORM:US,TOR Minerals International Inc,Equity,Ordinary Shares,NASDAQ,2010-02-19,USD
TORO,,BBG000RLK7X9,BBG000RLK7X9,TORO:US,Baying Ecological Holding Group Inc,Equity,Ordinary Shares,,,USD
TORSF,,BBG000BQJ874,BBG000BQJ874,TORSF:US,Torstar Corp.,Equity,Ordinary Shares - Class B,,,USD
TORVF,,BBG000GRG7R0,BBG000GRG7R0,TORVF:US,Saint Jean Carbon Inc,Equity,Ordinary Shares,,,USD
TORW,,BBG000BBPTM7,BBG000BBPTM7,TORW:US,Torrington Water Co.,Equity,Ordinary Shares,,,USD
TORXF,,BBG000LNDPL2,BBG000LNDDY5,TORXF:US,Torex Gold Resources Inc,Equity,Ordinary Shares,,,USD
TORZ,,BBG000BTN6G7,BBG000BTN6G7,TORZ:US,Sutor Technology Group Ltd,Equity,Ordinary Shares,,,USD
TOSBF,,BBG000BKHL25,BBG000BKHL25,TOSBF:US,Toshiba Corporation,Equity,Ordinary Shares,,,USD
TOSCF,,BBG000BWJCD5,BBG000BWJCD5,TOSCF:US,Tosoh Corporation,Equity,Ordinary Shares,,,USD
TOSKF,,BBG000BB5TK1,,TOSKF:US,Toyo Seikan Group Holdings Ltd.,Equity,Ordinary Shares,,,USD
TOSYY,,BBG000P42ZJ3,BBG000P42ZJ3,TOSYY:US,Toshiba Corporation,Equity,ADR,,,USD
TOT,TOT:UN,BBG000CHZB05,BBG000CHZ857,TOT:US,Total S.A.,Equity,ADR,NYSE,2017-05-31,USD
TOTA,TOTA:UW,BBG00LN5G5L4,BBG00LN5G5L4,TOTA:US,Tottenham Acquisition I Ltd,Equity,Ordinary Shares,NASDAQ,,USD
TOTAR,TOTAR:UW,BBG00LV0X8F8,BBG00LV0X8F8,TOTAR:US,Tottenham Acquisition I Ltd,Equity,Tradeable Rights - June 2020,NASDAQ,,USD
TOTAU,TOTAU:UW,BBG00LD06519,BBG00LD06519,TOTAU:US,Tottenham Acquisition I Ltd,Equity,"Units (1 Ord, 1 Warr, 1 Rts)",NASDAQ,,USD
TOTAW,TOTAW:UW,BBG00LV31SB7,BBG00LV31SB7,TOTAW:US,Tottenham Acquisition I Ltd,Equity,Warrants (06/05/2025),NASDAQ,,USD
