RESULT_COUNT: 9957,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
ANAB,ANAB:UW,BBG009ZHBP97,2018-03-19,112.55,112.55,107.26,109.42,300220.0,0.0,1.0,112.55,112.55,107.26,109.42,300220.0
GIGB,GIGB:UP,BBG00GW2L1W3,2018-03-19,48.4848,48.52,48.475,48.4758,2577.0,0.0,1.0,48.4848,48.52,48.475,48.4758,2577.0
GSSC,GSSC:UP,BBG00H1SDPZ1,2018-03-19,44.2597,44.41,43.85,44.39,2472.0,0.0,1.0,44.2597,44.41,43.85,44.39,2472.0
GHYB,GHYB:UP,BBG00H5VPN00,2018-03-19,48.59,48.59,48.59,48.59,1118.0,0.0,1.0,48.59,48.59,48.59,48.59,1118.0
GSEW,GSEW:UF,BBG00H2DR5F4,2018-03-19,44.477,44.28,43.785,44.0,3040.0,0.0,1.0,44.477,44.28,43.785,44.0,3040.0
JHSC,JHSC:UP,BBG00J5LZW98,2018-03-19,25.9502,26.055,25.9502,26.043,846.0,0.0,1.0,25.9502,26.055,25.9502,26.043,846.0
LIVN,LIVN:UW,BBG009LGHGN2,2018-03-19,87.5,87.98,85.97,86.65,275379.0,0.0,1.0,87.5,87.98,85.97,86.65,275379.0
APLS,APLS:UW,,2018-03-19,25.92,26.225,24.41,25.64,423860.0,0.0,1.0,25.92,26.225,24.41,25.64,423860.0
AIEQ,AIEQ:UP,BBG00HZ6J8Q4,2018-03-19,27.11,27.155,26.5648,26.74,73253.0,0.0,1.0,27.11,27.155,26.5648,26.74,73253.0
BBU,BBU:UN,BBG00CX3VH26,2018-03-19,35.65,35.95,34.77,35.17,25824.0,0.0,1.0,35.65,35.95,34.77,35.17,25824.0
VLRX,VLRX:UW,,2018-03-19,2.9852,3.08,2.9852,3.08,1120.0,0.0,1.0,2.9852,3.08,2.9852,3.08,1120.0
ELVT,ELVT:UN,BBG00BDR2KQ6,2018-03-19,7.28,7.53,7.01,7.03,126629.0,0.0,1.0,7.28,7.53,7.01,7.03,126629.0
CLPR,CLPR:UN,BBG00FY0CZW2,2018-03-19,9.1,9.12,8.95,9.12,26683.0,0.0,1.0,9.1,9.12,8.95,9.12,26683.0
SPI,SPI:UW,BBG00BSDYSB5,2018-03-19,0.78,0.79,0.73,0.75,370938.0,0.0,1.0,0.78,0.79,0.73,0.75,370938.0
CACG,CACG:UW,BBG00GM5GR29,2018-03-19,29.29,29.29,29.045,29.249,6615.0,0.0,1.0,29.29,29.29,29.045,29.249,6615.0
LRGE,LRGE:UW,BBG00GPY0T99,2018-03-19,31.1448,31.1448,31.1448,31.1448,2.0,0.0,1.0,31.1448,31.1448,31.1448,31.1448,2.0
YLDE,YLDE:UW,BBG00GPXR8N2,2018-03-19,27.9199,27.9199,27.9199,27.9199,20.0,0.0,1.0,27.9199,27.9199,27.9199,27.9199,20.0
WBT,WBT:UN,BBG009Y3KZV2,2018-03-19,20.53,20.53,20.07,20.25,1128322.0,0.0,1.0,20.53,20.53,20.07,20.25,1128322.0
TRMD,TRMD:UW,BBG00JG0MYP4,2018-03-19,7.65,7.85,7.65,7.85,5167.0,0.0,1.0,7.65,7.85,7.65,7.85,5167.0
AMLX,AMLX:UF,BBG00GNS1LD5,2018-03-19,10.27,10.27,10.27,10.27,0.0,0.0,1.0,10.27,10.27,10.27,10.27,0.0
IDEV,IDEV:UP,BBG00G9DM010,2018-03-19,58.45,58.45,57.95,58.2,4871.0,0.0,1.0,58.45,58.45,57.95,58.2,4871.0
IBML,IBML:UF,BBG00GF7ZJF6,2018-03-19,24.89,24.91,24.861,24.87,111111.0,0.0,1.0,24.89,24.91,24.861,24.87,111111.0
AGT,AGT:UF,BBG00GKLCY98,2018-03-19,31.715,31.4,30.909,30.93,3133.0,0.0,1.0,31.715,31.4,30.909,30.93,3133.0
SUSB,SUSB:UW,BBG00H4BFL64,2018-03-19,24.6,24.61,24.5952,24.61,950.0,0.0,1.0,24.6,24.61,24.5952,24.61,950.0
SUSC,SUSC:UW,BBG00H4BH2W5,2018-03-19,24.55,24.55,24.55,24.55,71.0,0.0,1.0,24.55,24.55,24.55,24.55,71.0
AMCA,AMCA:UW,BBG00HDCYCW2,2018-03-19,26.63,26.63,26.63,26.63,195.0,0.0,1.0,26.63,26.63,26.63,26.63,195.0
IBDS,IBDS:UP,BBG00HPLJNF1,2018-03-19,23.9327,23.97,23.9,23.93,12806.0,0.0,1.0,23.9327,23.97,23.9,23.93,12806.0
FG,FG:UN,,2018-03-19,10.18,10.32,10.12,10.28,1986326.0,0.0,1.0,10.18,10.32,10.12,10.28,1986326.0
USOD,USOD:UP,BBG00H5Z9544,2018-03-19,9.71,9.73,9.4236,9.4236,2300.0,0.0,1.0,9.71,9.73,9.4236,9.4236,2300.0
USOU,USOU:UP,BBG00H5Z91X1,2018-03-19,48.6533,48.6533,48.6533,48.6533,24.0,0.0,1.0,48.6533,48.6533,48.6533,48.6533,24.0
BPRN,BPRN:UW,BBG00CXM0LX5,2018-03-19,32.9,33.0,32.4,33.0,12912.0,0.0,1.0,32.9,33.0,32.4,33.0,12912.0
ACIU,ACIU:UW,BBG00D0RJ714,2018-03-19,11.98,11.98,11.51,11.59,52203.0,0.0,1.0,11.98,11.98,11.51,11.59,52203.0
DIAL,DIAL:UP,BBG00HY5VRS9,2018-03-19,19.4798,19.51,19.4501,19.51,1735.0,0.0,1.0,19.4798,19.51,19.4501,19.51,1735.0
KIDS,KIDS:UW,BBG00HFFRWB0,2018-03-19,17.75,18.19,17.14,17.26,23837.0,0.0,1.0,17.75,18.19,17.14,17.26,23837.0
ATOM,ATOM:UW,BBG00D9MFNP9,2018-03-19,7.16,7.16,6.59,7.0,141032.0,0.0,1.0,7.16,7.16,6.59,7.0,141032.0
ARCM,ARCM:UF,BBG00GBV8P63,2018-03-19,100.17,100.17,100.17,100.17,0.0,0.0,1.0,100.17,100.17,100.17,100.17,0.0
DWCR,DWCR:UW,BBG00JM9PTH5,2018-03-19,31.0,31.0,31.0,31.0,5004.0,0.0,1.0,31.0,31.0,31.0,31.0,5004.0
DOGS,DOGS:UP,BBG00JN4G4H0,2018-03-19,50.5,50.5,50.5,50.5,4000.0,0.0,1.0,50.5,50.5,50.5,50.5,4000.0
WLDR,WLDR:UF,BBG00JRV5G27,2018-03-19,24.8,24.43,24.39,24.4,7806.0,0.0,1.0,24.8,24.43,24.39,24.4,7806.0
MFDX,MFDX:UP,BBG00HM85D42,2018-03-19,26.4703,26.4703,26.3949,26.3949,598.0,0.0,1.0,26.4703,26.4703,26.3949,26.3949,598.0
MFEM,MFEM:UP,BBG00HM85S76,2018-03-19,26.7202,26.7349,26.5749,26.6448,1532.0,0.0,1.0,26.7202,26.7349,26.5749,26.6448,1532.0
MFUS,MFUS:UP,BBG00HM85TJ1,2018-03-19,27.9956,27.9956,27.9395,27.9395,767.0,0.0,1.0,27.9956,27.9956,27.9395,27.9395,767.0
CUMB,CUMB:UP,BBG00FRRGZF6,2018-03-19,24.9989,25.0546,24.93,25.0012,2048.0,0.0,1.0,24.9989,25.0546,24.93,25.0012,2048.0
VESH,VESH:UP,BBG00H1CVNJ9,2018-03-19,23.21,23.21,22.7548,22.7548,210.0,0.0,1.0,23.21,23.21,22.7548,22.7548,210.0
ENTR,ENTR:UP,BBG00J5HT1V7,2018-03-19,17.25,17.25,16.91,16.9197,5121.0,0.0,1.0,17.25,17.25,16.91,16.9197,5121.0
LDRS,LDRS:UP,BBG00JGN9PC2,2018-03-19,25.29,25.3267,24.97,25.19,73344.0,0.0,1.0,25.29,25.3267,24.97,25.19,73344.0
BOMN,BOMN:UW,BBG0021J73X2,2018-03-19,24.16,24.72,23.575,24.44,137082.0,0.0,1.0,24.16,24.72,23.575,24.44,137082.0
COMB,COMB:UP,BBG00GQVSDY1,2018-03-19,25.83,25.84,25.71,25.71,12073.0,0.0,1.0,25.83,25.84,25.71,25.71,12073.0
COMG,COMG:UP,BBG00GQVSCG3,2018-03-19,27.67,27.7,27.67,27.7,8193.0,0.0,1.0,27.67,27.7,27.67,27.7,8193.0
BAR,BAR:UP,BBG00HLHNWG8,2018-03-19,131.73,131.73,131.59,131.59,478.0,0.0,1.0,131.73,131.73,131.59,131.59,478.0
HIPS,HIPS:UP,BBG007V9C453,2018-03-19,16.42,16.42,16.135,16.2099,2761.0,0.0,1.0,16.42,16.42,16.135,16.2099,2761.0
CRSP,CRSP:UW,BBG00DZGL067,2018-03-19,51.0,52.5,50.03,51.52,834572.0,0.0,1.0,51.0,52.5,50.03,51.52,834572.0
JELD,JELD:UN,BBG00D0YR4M4,2018-03-19,33.43,33.48,32.985,33.11,889674.0,0.0,1.0,33.43,33.48,32.985,33.11,889674.0
NUSA,NUSA:UP,BBG00G75V8T2,2018-03-19,24.5,24.5,24.5,24.5,440.0,0.0,1.0,24.5,24.5,24.5,24.5,440.0
NUDM,NUDM:UF,BBG00GVWYJW5,2018-03-19,26.86,26.72,26.72,26.72,1025.0,0.0,1.0,26.86,26.72,26.72,26.72,1025.0
NUEM,NUEM:UF,BBG00GVX41S0,2018-03-19,29.69,30.21,30.21,30.21,626.0,0.0,1.0,29.69,30.21,30.21,30.21,626.0
NUBD,NUBD:UP,BBG00HTVKYH7,2018-03-19,24.28,24.28,24.27,24.27,704.0,0.0,1.0,24.28,24.28,24.27,24.27,704.0
PLYA,PLYA:UW,BBG00DXB1HH3,2018-03-19,10.7,10.84,10.61,10.75,197646.0,0.0,1.0,10.7,10.84,10.61,10.75,197646.0
VST,VST:UN,BBG00DXDL6W4,2018-03-19,20.38,20.38,19.79,19.93,4340801.0,0.0,1.0,20.38,20.38,19.79,19.93,4340801.0
VSMV,VSMV:UW,BBG00H0GHPJ2,2018-03-19,27.9699,27.9699,27.9699,27.9699,40.0,0.0,1.0,27.9699,27.9699,27.9699,27.9699,40.0
CEY,CEY:UW,BBG00J2DBGQ1,2018-03-19,26.93,26.93,26.85,26.85,362.0,0.0,1.0,26.93,26.93,26.85,26.85,362.0
JCO,JCO:UN,BBG00FYCL589,2018-03-19,9.43,9.43,9.363,9.4,79163.0,0.0,1.0,9.43,9.43,9.363,9.4,79163.0
HUNT,HUNT:UW,BBG00FQ9W8Q7,2018-03-19,9.85,9.85,9.85,9.85,1000.0,0.0,1.0,9.85,9.85,9.85,9.85,1000.0
HUNTW,HUNTW:UW,BBG00FQ9WWZ4,2018-03-19,0.37,0.46,0.37,0.45,2575.0,0.0,1.0,0.37,0.46,0.37,0.45,2575.0
JPT,JPT:UN,BBG00F166GB7,2018-03-19,24.69,24.9,24.6,24.89,21664.0,0.0,1.0,24.69,24.9,24.6,24.89,21664.0
NODK,NODK:UW,BBG00DZS4JP8,2018-03-19,17.05,17.2,16.95,17.01,10445.0,0.0,1.0,17.05,17.2,16.95,17.01,10445.0
BLES,BLES:UP,BBG00G3NVM43,2018-03-19,28.81,28.81,28.47,28.4938,7845.0,0.0,1.0,28.81,28.81,28.47,28.4938,7845.0
ISMD,ISMD:UP,BBG00G3NVSD0,2018-03-19,26.77,26.79,26.595,26.7432,8563.0,0.0,1.0,26.77,26.79,26.595,26.7432,8563.0
FFHG,FFHG:UF,BBG00GVWSWJ8,2018-03-19,28.545,28.19,28.0,28.08,14203.0,0.0,1.0,28.545,28.19,28.0,28.08,14203.0
FFTI,FFTI:UF,BBG00GVWT0N2,2018-03-19,24.32,24.26,24.229,24.25,37922.0,0.0,1.0,24.32,24.26,24.229,24.25,37922.0
IBD,IBD:UP,BBG00H3TKKH0,2018-03-19,24.53,24.62,24.53,24.6,19220.0,0.0,1.0,24.53,24.62,24.53,24.6,19220.0
SECT,SECT:UF,BBG00HMJ98Y2,2018-03-19,28.93,28.69,28.325,28.441,31650.0,0.0,1.0,28.93,28.69,28.325,28.441,31650.0
DALT,DALT:UF,BBG00HTVJRX6,2018-03-19,10.1,10.01,9.966,10.01,459.0,0.0,1.0,10.1,10.01,9.966,10.01,459.0
GUDB,GUDB:UF,BBG00J3H5F44,2018-03-19,48.62,48.68,48.62,48.62,19.0,0.0,1.0,48.62,48.68,48.62,48.62,19.0
FFSG,FFSG:UF,BBG00J3PRPK2,2018-03-19,26.19,25.99,25.74,25.82,9539.0,0.0,1.0,26.19,25.99,25.74,25.82,9539.0
FFTG,FFTG:UF,BBG00J3PRRK8,2018-03-19,25.47,25.36,25.18,25.243,9479.0,0.0,1.0,25.47,25.36,25.18,25.243,9479.0
BIBL,BIBL:UP,BBG00J3H9R08,2018-03-19,27.1161,27.1161,26.752,26.76,14923.0,0.0,1.0,27.1161,27.1161,26.752,26.76,14923.0
ICCH,ICCH:UW,BBG00F0F9DY7,2018-03-19,16.51,16.53,16.02,16.02,6707.0,0.0,1.0,16.51,16.53,16.02,16.02,6707.0
LSST,LSST:UP,BBG00JM7QVX5,2018-03-19,24.88,24.88,24.88,24.88,704.0,0.0,1.0,24.88,24.88,24.88,24.88,704.0
SACH,SACH:UA,BBG00FN5KXJ4,2018-03-19,3.53,3.5912,3.33,3.33,55618.0,0.0,1.0,3.53,3.5912,3.33,3.33,55618.0
ATACU,ATACU:UW,BBG00HCY7MS8,2018-03-19,10.84,10.84,10.84,10.84,4700.0,0.0,1.0,10.84,10.84,10.84,10.84,4700.0
ATAC,ATAC:UW,BBG00HMS9N24,2018-03-19,9.98,9.98,9.9799,9.9799,4081.0,0.0,1.0,9.98,9.98,9.9799,9.9799,4081.0
ATACR,ATACR:UW,BBG00HMS9YT1,2018-03-19,0.517,0.5276,0.5,0.5276,9200.0,0.0,1.0,0.517,0.5276,0.5,0.5276,9200.0
CKPT,CKPT:UW,BBG00F5TPXP0,2018-03-19,4.7,4.735,4.5336,4.57,77886.0,0.0,1.0,4.7,4.735,4.5336,4.57,77886.0
BYSI,BYSI:UW,BBG00F9YPTM7,2018-03-19,26.35,26.4,25.99,26.25,5862.0,0.0,1.0,26.35,26.4,25.99,26.25,5862.0
ARD,ARD:UN,BBG00FBDK2C5,2018-03-19,19.01,19.01,18.59,18.85,38742.0,0.0,1.0,19.01,19.01,18.59,18.85,38742.0
NDRAW,NDRAW:UW,BBG00GGX27L3,2018-03-19,0.75,0.75,0.56,0.749501,14305.0,0.0,1.0,0.75,0.75,0.56,0.749501,14305.0
NDRA,NDRA:UW,BBG00FD4RD69,2018-03-19,3.03,3.03,2.8743,2.89,5654.0,0.0,1.0,3.03,3.03,2.8743,2.89,5654.0
XPER,XPER:UW,BBG00FGFXHZ3,2018-03-19,23.7,23.75,22.9,23.4,392466.0,0.0,1.0,23.7,23.75,22.9,23.4,392466.0
BGIO,BGIO:UN,BBG00FGYVYJ5,2018-03-19,9.51,9.58,9.5,9.56,55841.0,0.0,1.0,9.51,9.58,9.5,9.56,55841.0
LYL,LYL:UW,BBG00FGYV2X9,2018-03-19,3.72,4.0,3.6409,3.99,1679.0,0.0,1.0,3.72,4.0,3.6409,3.99,1679.0
PIXY,PIXY:UW,BBG00FHYBS45,2018-03-19,3.02,3.35,3.0,3.22,232849.0,0.0,1.0,3.02,3.35,3.0,3.22,232849.0
FRAC,FRAC:UN,BBG00FJFZYH1,2018-03-19,15.78,15.78,14.92,15.21,654483.0,0.0,1.0,15.78,15.78,14.92,15.21,654483.0
LAUR,LAUR:UW,BBG00B4Z2ZH5,2018-03-19,13.54,13.83,13.5,13.8,236988.0,0.0,1.0,13.54,13.83,13.5,13.8,236988.0
YTRA,YTRA:UW,BBG00FJQQDH3,2018-03-19,6.87,6.9721,6.61,6.73,254975.0,0.0,1.0,6.87,6.9721,6.61,6.73,254975.0
JAG,JAG:UN,BBG00FLZ1CJ7,2018-03-19,12.37,12.38,11.9,12.04,1487024.0,0.0,1.0,12.37,12.38,11.9,12.04,1487024.0
SNDR,SNDR:UN,BBG00FN1X4F7,2018-03-19,27.38,27.61,27.08,27.27,330772.0,0.0,1.0,27.38,27.61,27.08,27.27,330772.0
FNTE,FNTE:UW,BBG00G6D5N30,2018-03-19,9.94,9.94,9.94,9.94,35.0,0.0,1.0,9.94,9.94,9.94,9.94,35.0
FIXD,FIXD:UW,BBG00FZ4KFP6,2018-03-19,49.49,49.5799,49.3692,49.49,21518.0,0.0,1.0,49.49,49.5799,49.3692,49.49,21518.0
REVG,REVG:UN,BBG00F32S098,2018-03-19,21.01,21.64,21.0,21.44,1003887.0,0.0,1.0,21.01,21.64,21.0,21.44,1003887.0
PSDO,PSDO:UW,BBG00G5328H4,2018-03-19,15.82,15.99,15.36,15.59,186792.0,0.0,1.0,15.82,15.99,15.36,15.59,186792.0
WTTR,WTTR:UN,BBG00G4Y2DG7,2018-03-19,13.61,13.61,13.19,13.35,312199.0,0.0,1.0,13.61,13.61,13.19,13.35,312199.0
METC,METC:UW,BBG00FP308C1,2018-03-19,6.74,7.02,6.59,6.97,58922.0,0.0,1.0,6.74,7.02,6.59,6.97,58922.0
OBSV,OBSV:UW,BBG00FRXMTP9,2018-03-19,13.13,13.47,13.13,13.47,5225.0,0.0,1.0,13.13,13.47,13.13,13.47,5225.0
JNCE,JNCE:UW,BBG00FQKMC11,2018-03-19,26.28,27.17,25.51,27.12,189048.0,0.0,1.0,26.28,27.17,25.51,27.12,189048.0
FTI,FTI:UN,BBG00DL8NMZ8,2018-03-19,29.88,29.93,29.01,29.32,2355909.0,0.0,1.0,29.88,29.93,29.01,29.32,2355909.0
KRP,KRP:UN,BBG00FQH6MN0,2018-03-19,18.2,18.4,18.01,18.4,9129.0,0.0,1.0,18.2,18.4,18.01,18.4,9129.0
INVH,INVH:UN,BBG00FQH6BX3,2018-03-19,22.76,22.76,22.43,22.6,1651411.0,0.0,1.0,22.76,22.76,22.43,22.6,1651411.0
VREX,VREX:UW,BBG00FQY3SB6,2018-03-19,37.65,37.65,36.44,37.04,175545.0,0.0,1.0,37.65,37.65,36.44,37.04,175545.0
DFNL,DFNL:UW,BBG00FNFQS89,2018-03-19,24.84,24.84,24.51,24.6806,6193.0,0.0,1.0,24.84,24.84,24.51,24.6806,6193.0
DUSA,DUSA:UW,BBG00FNFQQK9,2018-03-19,23.82,23.82,23.49,23.674,12023.0,0.0,1.0,23.82,23.82,23.49,23.674,12023.0
DWLD,DWLD:UW,BBG00FNFQTR6,2018-03-19,27.15,27.15,26.68,26.86,38819.0,0.0,1.0,27.15,27.15,26.68,26.86,38819.0
HVBC,HVBC:UW,BBG006GZ1R46,2018-03-19,14.0,14.0,13.85,13.85,682.0,0.0,1.0,14.0,14.0,13.85,13.85,682.0
CJ,CJ:UA,BBG00FQY7V98,2018-03-19,25.54,25.54,24.48,25.0,606352.0,0.0,1.0,25.54,25.54,24.48,25.0,606352.0
SBAC,SBAC:UW,BBG000D2MBW6,2018-03-19,168.7,169.71,167.46,168.96,1173669.0,0.0,1.0,168.7,169.71,167.46,168.96,1173669.0
FBM,FBM:UN,BBG00FY3T6N2,2018-03-19,15.4,15.51,15.11,15.4,72997.0,0.0,1.0,15.4,15.51,15.11,15.4,72997.0
LPTX,LPTX:UW,BBG00FS1XLW5,2018-03-19,8.31,8.7,7.81,7.86,165565.0,0.0,1.0,8.31,8.7,7.81,7.86,165565.0
MPACU,MPACU:UW,BBG00FZXWCF7,2018-03-19,10.24,10.24,10.23,10.23,201.0,0.0,1.0,10.24,10.24,10.23,10.23,201.0
MPAC,MPAC:UW,BBG00GKQW8D7,2018-03-19,9.75,9.75,9.75,9.75,100000.0,0.0,1.0,9.75,9.75,9.75,9.75,100000.0
XUSA,XUSA:UF,BBG00FWJGQC1,2018-03-19,28.52,28.28,28.28,28.28,600.0,0.0,1.0,28.52,28.28,28.28,28.28,600.0
QXGG,QXGG:UF,BBG00FWJJMB8,2018-03-19,28.13,27.97,27.95,27.95,2165.0,0.0,1.0,28.13,27.97,27.95,27.95,2165.0
QXMI,QXMI:UF,BBG00FWJKCV6,2018-03-19,25.572,25.45,25.36,25.44,1315.0,0.0,1.0,25.572,25.45,25.36,25.44,1315.0
QXRR,QXRR:UF,BBG00FWJKX77,2018-03-19,24.47,24.47,24.47,24.47,0.0,0.0,1.0,24.47,24.47,24.47,24.47,0.0
QXTR,QXTR:UF,BBG00FWJN4D1,2018-03-19,25.6,25.46,25.3,25.39,2838.0,0.0,1.0,25.6,25.46,25.3,25.39,2838.0
ULTA,ULTA:UW,BBG00FWQ4VY3,2018-03-19,221.75,222.98,215.2,215.6,1305485.0,0.0,1.0,221.75,222.98,215.2,215.6,1305485.0
HLNE,HLNE:UW,BBG00FX5C0T3,2018-03-19,37.61,37.68,36.3,36.82,110964.0,0.0,1.0,37.61,37.68,36.3,36.82,110964.0
SNAP,SNAP:UN,BBG00FXWRBF9,2018-03-19,17.01,17.1,16.11,16.42,24410817.0,0.0,1.0,17.01,17.1,16.11,16.42,24410817.0
PUMP,PUMP:UN,BBG00FYCQ398,2018-03-19,17.0,17.196,16.25,16.66,776500.0,0.0,1.0,17.0,17.196,16.25,16.66,776500.0
IFMK,IFMK:UW,BBG00FZ4MDP9,2018-03-19,5.54,5.9135,5.3727,5.71,43332.0,0.0,1.0,5.54,5.9135,5.3727,5.71,43332.0
JILL,JILL:UN,BBG00FZBYN87,2018-03-19,4.46,4.52,4.18,4.26,2361648.0,0.0,1.0,4.46,4.52,4.18,4.26,2361648.0
LBRT,LBRT:UN,BBG00GK839L8,2018-03-19,17.65,17.65,16.65,17.15,492844.0,0.0,1.0,17.65,17.65,16.65,17.15,492844.0
GOOS,GOOS:UN,BBG00G41CMX9,2018-03-19,34.66,34.75,33.46,34.15,709616.0,0.0,1.0,34.66,34.75,33.46,34.15,709616.0
VEAC,VEAC:UW,BBG00GKQW1J6,2018-03-19,9.73,9.73,9.73,9.73,150000.0,0.0,1.0,9.73,9.73,9.73,9.73,150000.0
VEACW,VEACW:UW,BBG00GKQW4N5,2018-03-19,1.3,1.39,1.3,1.39,47669.0,0.0,1.0,1.3,1.39,1.3,1.39,47669.0
MULE,MULE:UN,BBG00G02Z3T3,2018-03-19,33.56,33.58,32.27,33.03,1345368.0,0.0,1.0,33.56,33.58,32.27,33.03,1345368.0
AYX,AYX:UN,BBG00G3FD4N9,2018-03-19,36.28,36.93,34.7,35.03,605978.0,0.0,1.0,36.28,36.93,34.7,35.03,605978.0
KAACU,KAACU:UW,BBG00G5HJRS1,2018-03-19,10.04,10.04,10.04,10.04,42.0,0.0,1.0,10.04,10.04,10.04,10.04,42.0
KAAC,KAAC:UW,BBG00GKQZSJ4,2018-03-19,9.72,9.74,9.72,9.74,200.0,0.0,1.0,9.72,9.74,9.72,9.74,200.0
KAACW,KAACW:UW,BBG00GKQTLR7,2018-03-19,0.901,0.901,0.901,0.901,700.0,0.0,1.0,0.901,0.901,0.901,0.901,700.0
HCC,HCC:UN,BBG00GD1JMY1,2018-03-19,30.23,30.49,28.67,29.31,653711.0,0.0,1.0,30.23,30.49,28.67,29.31,653711.0
MMDMU,MMDMU:UW,BBG00G5LDD45,2018-03-19,10.5,10.5999,10.5,10.5999,201400.0,0.0,1.0,10.5,10.5999,10.5,10.5999,201400.0
MMDM,MMDM:UW,BBG00GVWWDV1,2018-03-19,9.92,9.95,9.9,9.94,252460.0,0.0,1.0,9.92,9.95,9.9,9.94,252460.0
MMDMR,MMDMR:UW,BBG00GVWWG53,2018-03-19,0.353,0.48,0.353,0.48,51560.0,0.0,1.0,0.353,0.48,0.353,0.48,51560.0
MMDMW,MMDMW:UW,BBG00GVWWK36,2018-03-19,0.49,0.49,0.45,0.48,904975.0,0.0,1.0,0.49,0.49,0.45,0.48,904975.0
TOCA,TOCA:UW,BBG00G6DXL42,2018-03-19,13.64,13.75,12.83,13.02,131557.0,0.0,1.0,13.64,13.75,12.83,13.02,131557.0
NCSM,NCSM:UW,BBG00G6DYBN2,2018-03-19,17.03,17.14,16.48,16.68,123194.0,0.0,1.0,17.03,17.14,16.48,16.68,123194.0
MCB,MCB:UN,,2018-03-19,43.74,43.91,42.81,42.9,43868.0,0.0,1.0,43.74,43.91,42.81,42.9,43868.0
YEXT,YEXT:UN,BBG00G6QZWL8,2018-03-19,12.16,12.3,11.99,12.0,2553171.0,0.0,1.0,12.16,12.3,11.99,12.0,2553171.0
OKTA,OKTA:UW,BBG00G6S3JL8,2018-03-19,38.21,39.15,37.78,37.99,2033524.0,0.0,1.0,38.21,39.15,37.78,37.99,2033524.0
VERI,VERI:UW,BBG00G7258Z1,2018-03-19,15.94,16.47,15.3,15.7,141340.0,0.0,1.0,15.94,16.47,15.3,15.7,141340.0
SOI,SOI:UN,BBG00G7D6C32,2018-03-19,16.71,16.76,15.75,15.98,353904.0,0.0,1.0,16.71,16.76,15.75,15.98,353904.0
NETS,NETS:UN,BBG00G75XXK4,2018-03-19,8.43,8.76,7.97,7.99,31729.0,0.0,1.0,8.43,8.76,7.97,7.99,31729.0
HQBD,HQBD:UP,BBG00G71QYP4,2018-03-19,49.05,49.055,49.05,49.05,1600.0,0.0,1.0,49.05,49.055,49.05,49.05,1600.0
HCOR,HCOR:UP,BBG00G75Y739,2018-03-19,50.19,50.19,50.0069,50.0069,1.0,0.0,1.0,50.19,50.19,50.0069,50.0069,1.0
HTRB,HTRB:UP,BBG00HTN2K76,2018-03-19,39.21,39.21,39.21,39.21,250.0,0.0,1.0,39.21,39.21,39.21,39.21,250.0
HMOP,HMOP:UP,BBG00JGMYX11,2018-03-19,39.585,39.585,39.585,39.585,6.0,0.0,1.0,39.585,39.585,39.585,39.585,6.0
EFL,EFL:UN,BBG00H458ST5,2018-03-19,9.34,9.34,9.25,9.28,37583.0,0.0,1.0,9.34,9.34,9.25,9.28,37583.0
CADE,CADE:UN,BBG00G7D68Z6,2018-03-19,28.52,28.67,28.04,28.33,444428.0,0.0,1.0,28.52,28.67,28.04,28.33,444428.0
BRT,BRT:UN,BBG000BDR9R0,2018-03-19,11.42,11.53,11.35,11.48,37100.0,0.0,1.0,11.42,11.53,11.35,11.48,37100.0
CWAI,CWAI:UF,BBG00GBR2J17,2018-03-19,24.94,24.94,24.94,24.94,0.0,0.0,1.0,24.94,24.94,24.94,24.94,0.0
CBH,CBH:UN,BBG00GQ6T4H4,2018-03-19,9.31,9.31,9.149,9.17,7673.0,0.0,1.0,9.31,9.31,9.149,9.17,7673.0
ASV,ASV:UW,BBG00GLTQ320,2018-03-19,8.36,8.9294,8.05,8.05,7482.0,0.0,1.0,8.36,8.9294,8.05,8.05,7482.0
AKCA,AKCA:UW,BBG00GBJ6JB0,2018-03-19,29.7,32.95,29.5,32.8,699815.0,0.0,1.0,29.7,32.95,29.5,32.8,699815.0
AZUL,AZUL:UN,BBG007NH50X9,2018-03-19,32.91,33.68,32.44,32.9,226400.0,0.0,1.0,32.91,33.68,32.44,32.9,226400.0
AMGP,AMGP:UN,BBG00GBNZ4R5,2018-03-19,16.7,16.735,15.9,16.22,640861.0,0.0,1.0,16.7,16.735,15.9,16.22,640861.0
NESR,NESR:UW,BBG00GVM4XV0,2018-03-19,9.93,9.93,9.91,9.92,108645.0,0.0,1.0,9.93,9.93,9.91,9.92,108645.0
BCI,BCI:UP,BBG00G9CFD49,2018-03-19,24.18,24.18,24.05,24.08,765975.0,0.0,1.0,24.18,24.18,24.05,24.08,765975.0
BEF,BEF:UP,BBG00G9CLZV3,2018-03-19,25.07,25.36,25.36,25.36,101.0,0.0,1.0,25.07,25.36,25.36,25.36,101.0
CVNA,CVNA:UN,BBG00GCTWDM9,2018-03-19,20.9,20.99,19.2,20.37,428531.0,0.0,1.0,20.9,20.99,19.2,20.37,428531.0
