RESULT_COUNT: 7694,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
NEXA,NEXA:UN,BBG00HT8NTZ6,2018-09-04,11.99,12.25,11.77,12.16,86552.0,0.0,1.0,11.99,12.25,11.77,12.16,86552.0,1
NINE,NINE:UN,BBG00GM6PSH9,2018-09-04,29.82,29.92,29.19,29.43,100604.0,0.0,1.0,29.82,29.92,29.19,29.43,100604.0,1
SSTI,SSTI:UW,BBG00GMFSKG4,2018-09-04,57.55,59.0,55.19,58.99,255838.0,0.0,1.0,57.55,59.0,55.19,58.99,255838.0,1
CARS,CARS:UN,BBG00F5RGH88,2018-09-04,26.87,27.43,26.5,27.005,796371.0,0.0,1.0,26.87,27.43,26.5,27.005,796371.0,1
VNTR,VNTR:UN,BBG00GNHP414,2018-09-04,11.99,12.12,11.7,11.94,768394.0,0.0,1.0,11.99,12.12,11.7,11.94,768394.0,1
BEDU,BEDU:UN,BBG00GGXGR61,2018-09-04,12.03,12.2,11.83,11.895,398730.0,0.0,1.0,12.03,12.2,11.83,11.895,398730.0,1
WOW,WOW:UN,BBG00GBB7DD7,2018-09-04,11.56,11.56,11.25,11.385,180335.0,0.0,1.0,11.56,11.56,11.25,11.385,180335.0,1
IHTA,IHTA:UN,BBG00HWHPZG7,2018-09-04,9.59,9.64,9.59,9.61,9611.0,0.0,1.0,9.59,9.64,9.59,9.61,9611.0,1
SMHI,SMHI:UN,BBG00GLRQBV4,2018-09-04,20.41,20.8,19.69,20.53,41126.0,0.0,1.0,20.41,20.8,19.69,20.53,41126.0,1
ANGI,ANGI:UW,BBG00HVKH479,2018-09-04,21.54,22.5,21.07,21.31,699669.0,0.0,1.0,21.54,22.5,21.07,21.31,699669.0,1
ATNX,ATNX:UW,BBG00GQ2TSQ0,2018-09-04,16.52,16.719,15.95,16.31,278914.0,0.0,1.0,16.52,16.719,15.95,16.31,278914.0,1
OMP,OMP:UN,BBG00GQ30QK9,2018-09-04,22.67,23.51,22.5,22.76,136054.0,0.0,1.0,22.67,23.51,22.5,22.76,136054.0,1
AGMH,AGMH:UW,BBG00GQ72GJ2,2018-09-04,24.56,27.89,23.76,26.72,68150.0,0.0,1.0,24.56,27.89,23.76,26.72,68150.0,1
RHE,RHE:UA,BBG00HSH1ZD1,2018-09-04,0.14,0.143,0.129,0.1308,246972.0,0.0,1.0,0.14,0.143,0.129,0.1308,246972.0,1
CNACU,CNACU:UW,BBG00GQR2KZ1,2018-09-04,10.73,10.76,10.72,10.72,8220.0,0.0,1.0,10.73,10.76,10.72,10.72,8220.0,1
CNAC,CNAC:UW,BBG00HDL5KJ1,2018-09-04,10.06,10.06,10.05,10.06,13194.0,0.0,1.0,10.06,10.06,10.05,10.06,13194.0,1
CNACR,CNACR:UW,BBG00HDL5QT7,2018-09-04,0.47,0.516,0.47,0.47,6800.0,0.0,1.0,0.47,0.516,0.47,0.47,6800.0,1
CNACW,CNACW:UW,BBG00HDL5T02,2018-09-04,0.32,0.35,0.31,0.35,97200.0,0.0,1.0,0.32,0.35,0.31,0.35,97200.0,1
CGBD,CGBD:UW,BBG00GQVWX72,2018-09-04,17.02,17.05,16.92,16.95,51714.0,0.0,1.0,17.02,17.05,16.92,16.95,51714.0,1
RNGR,RNGR:UN,BBG00GSFNCH0,2018-09-04,8.38,8.55,8.225,8.465,357583.0,0.0,1.0,8.38,8.55,8.225,8.465,357583.0,1
GPMT,GPMT:UN,BBG00GSR1BK6,2018-09-04,19.14,19.21,19.05,19.09,317595.0,0.0,1.0,19.14,19.21,19.05,19.09,317595.0,1
ZKIN,ZKIN:UW,BBG00GSR8XM9,2018-09-04,3.53,3.711,3.53,3.56,5915.0,0.0,1.0,3.53,3.711,3.53,3.56,5915.0,1
HCAC,HCAC:UA,BBG00GTXWTL8,2018-09-04,10.2,10.25,10.16,10.18,38008.0,0.0,1.0,10.2,10.25,10.16,10.18,38008.0,1
ESQ,ESQ:UW,BBG00GV160H2,2018-09-04,25.99,26.02,25.535,26.0,12204.0,0.0,1.0,25.99,26.02,25.535,26.0,12204.0,1
BY,BY:UN,BBG00GZYYYR0,2018-09-04,22.78,23.15,22.63,23.09,52498.0,0.0,1.0,22.78,23.15,22.63,23.09,52498.0,1
MRSN,MRSN:UW,BBG00GVM7PH0,2018-09-04,13.9,14.69,13.628,14.48,55628.0,0.0,1.0,13.9,14.69,13.628,14.48,55628.0,1
APRN,APRN:UN,BBG00GVMBLK0,2018-09-04,2.02,2.03,1.91,1.98,2517308.0,0.0,1.0,2.02,2.03,1.91,1.98,2517308.0,1
ATUS,ATUS:UN,BBG00GFMPRN7,2018-09-04,17.84,18.05,17.595,17.93,4742203.0,0.0,1.0,17.84,18.05,17.595,17.93,4742203.0,1
ALRN,ALRN:UW,BBG00GZT7TV7,2018-09-04,3.2,3.46,2.95,3.26,181626.0,0.0,1.0,3.2,3.46,2.95,3.26,181626.0,1
DOVA,DOVA:UW,BBG00GX8TWP1,2018-09-04,25.1,25.1,22.87,23.27,283970.0,0.0,1.0,25.1,25.1,22.87,23.27,283970.0,1
TPGH,TPGH:UN,BBG00GX23063,2018-09-04,10.2,10.05,10.05,10.05,1453.0,0.0,1.0,10.2,10.05,10.05,10.05,1453.0,1
JEMD,JEMD:UN,BBG00H1JY8S4,2018-09-04,8.23,8.23,8.15,8.16,15237.0,0.0,1.0,8.23,8.23,8.15,8.16,15237.0,1
PQG,PQG:UN,BBG00GX8YKD4,2018-09-04,17.72,17.73,17.31,17.34,98288.0,0.0,1.0,17.72,17.73,17.31,17.34,98288.0,1
MYO,MYO:UA,BBG00G71YZX3,2018-09-04,2.06,2.06,1.932,1.96,54639.0,0.0,1.0,2.06,2.06,1.932,1.96,54639.0,1
ADOM,ADOM:UW,BBG007J7HZ66,2018-09-04,0.68,0.68,0.64,0.6402,263158.0,0.0,1.0,0.68,0.68,0.64,0.6402,263158.0,1
BHF,BHF:UW,BBG00DYPZ5D4,2018-09-04,41.32,41.35,40.36,40.74,889406.0,0.0,1.0,41.32,41.35,40.36,40.74,889406.0,1
DCF,DCF:UN,BBG00J2DVN57,2018-09-04,9.13,9.19,9.13,9.14,15971.0,0.0,1.0,9.13,9.19,9.13,9.14,15971.0,1
CISN,CISN:UN,BBG00H1SBM53,2018-09-04,18.06,18.06,17.67,17.85,300976.0,0.0,1.0,18.06,18.06,17.67,17.85,300976.0,1
FSAC,FSAC:UW,BBG00HMY7YB9,2018-09-04,10.1,10.14,10.12,10.13,175204.0,0.0,1.0,10.1,10.14,10.12,10.13,175204.0,1
FSACW,FSACW:UW,BBG00HMY86Q3,2018-09-04,1.6,1.6,1.575,1.575,25120.0,0.0,1.0,1.6,1.6,1.575,1.575,25120.0,1
SMPL,SMPL:UW,BBG00H3T9L18,2018-09-04,17.93,18.19,17.894,18.12,368668.0,0.0,1.0,17.93,18.19,17.894,18.12,368668.0,1
SMPLW,SMPLW:UW,BBG00H3T9N69,2018-09-04,6.65,6.75,6.65,6.75,7044.0,0.0,1.0,6.65,6.75,6.65,6.75,7044.0,1
NBRV,NBRV:UW,BBG00GPWJ452,2018-09-04,2.54,2.54,2.45,2.48,461303.0,0.0,1.0,2.54,2.54,2.45,2.48,461303.0,1
PETQ,PETQ:UW,BBG00H1CY3L7,2018-09-04,39.16,41.89,38.5,41.53,1091166.0,0.0,1.0,39.16,41.89,38.5,41.53,1091166.0,1
KALA,KALA:UW,BBG00H1CVYK3,2018-09-04,13.51,13.51,13.1,13.205,164416.0,0.0,1.0,13.51,13.51,13.1,13.205,164416.0,1
YOGA,YOGA:UW,BBG006VZJLW2,2018-09-04,1.225,1.225,1.17,1.17,33230.0,0.0,1.0,1.225,1.225,1.17,1.17,33230.0,1
JBGS,JBGS:UN,BBG00GD4K035,2018-09-04,37.41,37.61,36.75,37.0,522798.0,0.0,1.0,37.41,37.61,36.75,37.0,522798.0,1
INDU,INDU:UW,BBG00HG6MQG2,2018-09-04,9.97,10.0,9.97,9.985,40706.0,0.0,1.0,9.97,10.0,9.97,9.985,40706.0,1
INDUW,INDUW:UW,BBG00HG6MSK3,2018-09-04,0.64,0.6417,0.59,0.64,38000.0,0.0,1.0,0.64,0.6417,0.59,0.64,38000.0,1
CMTA,CMTA:UW,BBG00H2LNX32,2018-09-04,9.58,10.145,9.47,9.85,51756.0,0.0,1.0,9.58,10.145,9.47,9.85,51756.0,1
RDFN,RDFN:UW,BBG00H2R9XC5,2018-09-04,19.83,20.28,19.65,19.79,1247235.0,0.0,1.0,19.83,20.28,19.65,19.79,1247235.0,1
SNNA,SNNA:UW,BBG00H2WQ8Q5,2018-09-04,16.67,16.98,15.97,16.485,16644.0,0.0,1.0,16.67,16.98,15.97,16.485,16644.0,1
WRLS,WRLS:UW,BBG00HDDD3T7,2018-09-04,9.9,9.95,9.92,9.95,79365.0,0.0,1.0,9.9,9.95,9.92,9.95,79365.0,1
TRMT,TRMT:UW,BBG00H3TKJD7,2018-09-04,12.0,12.2,11.75,12.2,1108.0,0.0,1.0,12.0,12.2,11.75,12.2,1108.0,1
CLXT,CLXT:UW,BBG00H1CJS66,2018-09-04,17.0,17.2,16.9,17.015,46425.0,0.0,1.0,17.0,17.2,16.9,17.015,46425.0,1
CSSE,CSSE:UW,BBG00H5M1T94,2018-09-04,10.27,10.35,10.25,10.26,7768.0,0.0,1.0,10.27,10.35,10.25,10.26,7768.0,1
GNPX,GNPX:UW,BBG00F7T0157,2018-09-04,2.55,2.624,2.25,2.45,121804.0,0.0,1.0,2.55,2.624,2.25,2.45,121804.0,1
CNNE,CNNE:UN,BBG00GXWXNG3,2018-09-04,19.34,19.59,19.28,19.5,199028.0,0.0,1.0,19.34,19.59,19.28,19.5,199028.0,1
DMRL,DMRL:UP,BBG00HBW7001,2018-09-04,57.3,57.62,57.3,57.469,2101.0,0.0,1.0,57.3,57.62,57.3,57.469,2101.0,1
DMRM,DMRM:UP,BBG00HBW71L6,2018-09-04,56.83,56.81,56.4,56.622,926.0,0.0,1.0,56.83,56.81,56.4,56.622,926.0,1
DMRS,DMRS:UP,BBG00HBW7PL3,2018-09-04,61.38,61.26,60.99,61.08,597.0,0.0,1.0,61.38,61.26,60.99,61.08,597.0,1
DMRI,DMRI:UP,BBG00HBW88P6,2018-09-04,51.0,50.748,50.392,50.587,510.0,0.0,1.0,51.0,50.748,50.392,50.587,510.0,1
RETO,RETO:UW,BBG00HD47403,2018-09-04,3.41,4.0,3.35,3.35,18541.0,0.0,1.0,3.41,4.0,3.35,3.35,18541.0,1
DWDP,DWDP:UN,BBG00CCS9JW2,2018-09-04,69.95,70.25,69.24,69.725,9997601.0,0.0,1.0,69.95,70.25,69.24,69.725,9997601.0,1
QES,QES:UN,BBG00HDT5ZK9,2018-09-04,7.8,7.9,7.675,7.86,53732.0,0.0,1.0,7.8,7.9,7.675,7.86,53732.0,1
PETZ,PETZ:UW,BBG00HFLZ6Y0,2018-09-04,2.46,2.585,2.28,2.46,12817.0,0.0,1.0,2.46,2.585,2.28,2.46,12817.0,1
DESP,DESP:UN,BBG00HG0TM77,2018-09-04,16.85,16.85,16.13,16.8,707952.0,0.0,1.0,16.85,16.85,16.13,16.8,707952.0,1
FFIU,FFIU:UP,BBG00HG933B3,2018-09-04,24.4,24.433,24.433,24.395,121.0,0.0,1.0,24.4,24.433,24.433,24.395,121.0,1
FMDG,FMDG:UP,BBG00HG92XV6,2018-09-04,29.22,29.618,29.22,29.618,10.0,0.0,1.0,29.22,29.618,29.22,29.618,10.0,1
MBIO,MBIO:UW,BBG00FXTN420,2018-09-04,6.9,7.434,6.69,6.84,30489.0,0.0,1.0,6.9,7.434,6.69,6.84,30489.0,1
HBB,HBB:UN,BBG00HJ4P657,2018-09-04,23.12,23.84,22.01,23.555,44523.0,0.0,1.0,23.12,23.84,22.01,23.555,44523.0,1
KRYS,KRYS:UW,BBG00HJJ4P91,2018-09-04,16.48,16.84,16.15,16.43,40984.0,0.0,1.0,16.48,16.84,16.15,16.43,40984.0,1
IPOA,IPOA:UN,BBG00HTN2CT0,2018-09-04,9.95,9.981,9.95,9.96,12165.0,0.0,1.0,9.95,9.981,9.95,9.96,12165.0,1
SECO,SECO:UW,BBG00HL2VKH7,2018-09-04,13.01,13.41,13.01,13.21,165380.0,0.0,1.0,13.01,13.41,13.01,13.21,165380.0,1
NVMM,NVMM:UW,BBG00GX2L928,2018-09-04,1.36,1.337,1.29,1.25,3475.0,0.0,1.0,1.36,1.337,1.29,1.25,3475.0,1
ZLAB,ZLAB:UW,BBG00HFX3NG2,2018-09-04,21.4,21.7,20.18,21.055,159341.0,0.0,1.0,21.4,21.7,20.18,21.055,159341.0,1
HAIR,HAIR:UW,BBG00HMJBMR6,2018-09-04,2.52,2.56,2.21,2.41,355297.0,0.0,1.0,2.52,2.56,2.21,2.41,355297.0,1
ROKU,ROKU:UW,BBG00HMJFMQ3,2018-09-04,60.54,63.49,60.12,63.18,8327789.0,0.0,1.0,60.54,63.49,60.12,63.18,8327789.0,1
DCPH,DCPH:UW,BBG00HTBSLG2,2018-09-04,37.37,37.57,35.79,36.22,147756.0,0.0,1.0,37.37,37.57,35.79,36.22,147756.0,1
RYTM,RYTM:UW,BBG00HMVG5L7,2018-09-04,31.5,32.275,30.72,31.45,192815.0,0.0,1.0,31.5,32.275,30.72,31.45,192815.0,1
BSTI,BSTI:UN,BBG00H1H9548,2018-09-04,7.4,7.55,7.21,7.3,698742.0,0.0,1.0,7.4,7.55,7.21,7.3,698742.0,1
FAT,FAT:UW,BBG00HCX5W19,2018-09-04,8.53,8.79,8.3,8.35,4018.0,0.0,1.0,8.53,8.79,8.3,8.35,4018.0,1
SWCH,SWCH:UN,BBG00HPF1KV1,2018-09-04,11.55,11.598,10.955,11.155,1382896.0,0.0,1.0,11.55,11.598,10.955,11.155,1382896.0,1
BPMP,BPMP:UN,BBG00HPBBSS6,2018-09-04,19.8,20.0,19.76,19.82,176507.0,0.0,1.0,19.8,20.0,19.76,19.82,176507.0,1
RYB,RYB:UN,BBG00HLJS9Z9,2018-09-04,19.46,20.19,19.46,19.59,58480.0,0.0,1.0,19.46,20.19,19.46,19.59,58480.0,1
ACMR,ACMR:UW,BBG00HPSG9G9,2018-09-04,14.03,14.1,13.52,14.03,26923.0,0.0,1.0,14.03,14.1,13.52,14.03,26923.0,1
NITE,NITE:UW,BBG00HM84T02,2018-09-04,22.0,22.99,21.0,21.13,156173.0,0.0,1.0,22.0,22.99,21.0,21.13,156173.0,1
CARG,CARG:UW,BBG00HQ77GD1,2018-09-04,49.6,49.67,48.235,49.12,804987.0,0.0,1.0,49.6,49.67,48.235,49.12,804987.0,1
CMSSU,CMSSU:UW,BBG00HS39265,2018-09-04,10.85,10.85,10.85,10.85,100000.0,0.0,1.0,10.85,10.85,10.85,10.85,100000.0,1
CMSS,CMSS:UW,BBG00J54QHQ0,2018-09-04,9.99,10.0,9.99,9.99,28858.0,0.0,1.0,9.99,10.0,9.99,9.99,28858.0,1
CMSSW,CMSSW:UW,BBG00J54QK10,2018-09-04,0.5,0.5099,0.5,0.5,27704.0,0.0,1.0,0.5,0.5099,0.5,0.5,27704.0,1
OPTN,OPTN:UW,BBG00HS39GR1,2018-09-04,14.8,15.1,14.17,14.83,179536.0,0.0,1.0,14.8,15.1,14.17,14.83,179536.0,1
BRAC,BRAC:UW,BBG00J244388,2018-09-04,9.83,9.88,9.86,9.86,1730.0,0.0,1.0,9.83,9.88,9.86,9.86,1730.0,1
BRACR,BRACR:UW,BBG00J244PK5,2018-09-04,0.37,0.39,0.37,0.39,10500.0,0.0,1.0,0.37,0.39,0.37,0.39,10500.0,1
BRACW,BRACW:UW,BBG00J244RS3,2018-09-04,0.45,0.45,0.45,0.45,3995.0,0.0,1.0,0.45,0.45,0.45,0.45,3995.0,1
NCNA,NCNA:UW,BBG00HMJNNC7,2018-09-04,25.09,25.22,24.5,24.99,7644.0,0.0,1.0,25.09,25.22,24.5,24.99,7644.0,1
FUV,FUV:UW,BBG00HQ781B5,2018-09-04,4.37,4.425,4.11,4.205,31818.0,0.0,1.0,4.37,4.425,4.11,4.205,31818.0,1
DOGZ,DOGZ:UW,BBG00HSK5984,2018-09-04,2.94,2.8,2.8,2.8,233.0,0.0,1.0,2.94,2.8,2.8,2.8,233.0,1
CUE,CUE:UW,BBG00HT45L91,2018-09-04,9.64,9.64,9.26,9.285,82654.0,0.0,1.0,9.64,9.64,9.26,9.285,82654.0,1
MDB,MDB:UW,BBG00HT4ZBM5,2018-09-04,73.12,74.43,70.06,73.59,991663.0,0.0,1.0,73.12,74.43,70.06,73.59,991663.0,1
MBIN,MBIN:UW,BBG00HTHQSS3,2018-09-04,26.01,26.23,25.775,26.17,54881.0,0.0,1.0,26.01,26.23,25.775,26.17,54881.0,1
MOSC,MOSC:UN,BBG00JF4TTP1,2018-09-04,9.85,9.78,9.77,9.78,5330.0,0.0,1.0,9.85,9.78,9.77,9.78,5330.0,1
PDLB,PDLB:UW,BBG000QHS9X7,2018-09-04,14.74,14.85,14.68,14.735,2778.0,0.0,1.0,14.74,14.85,14.68,14.735,2778.0,1
ALTR,ALTR:UW,BBG00HVQCJ50,2018-09-04,41.92,43.06,41.839,42.36,281067.0,0.0,1.0,41.92,43.06,41.839,42.36,281067.0,1
EYE,EYE:UW,BBG00HVQFBV5,2018-09-04,44.24,45.21,43.87,44.87,466817.0,0.0,1.0,44.24,45.21,43.87,44.87,466817.0,1
FSCT,FSCT:UW,BBG0026ZGPW3,2018-09-04,35.81,36.125,35.5,36.0,446305.0,0.0,1.0,35.81,36.125,35.5,36.0,446305.0,1
QD,QD:UN,BBG00HS39BZ3,2018-09-04,5.95,6.03,5.81,5.83,3624947.0,0.0,1.0,5.95,6.03,5.81,5.83,3624947.0,1
ALNA,ALNA:UW,BBG00HXSHW87,2018-09-04,10.9,10.97,10.31,10.72,47801.0,0.0,1.0,10.9,10.97,10.31,10.72,47801.0,1
AQ,AQ:UN,BBG00HXSQS04,2018-09-04,12.55,12.71,12.541,12.615,100000.0,0.0,1.0,12.55,12.71,12.541,12.615,100000.0,1
SPRO,SPRO:UW,BBG00HXSJ218,2018-09-04,11.5,11.5,10.59,11.1,92954.0,0.0,1.0,11.5,11.5,10.59,11.1,92954.0,1
FFBW,FFBW:UW,BBG00GXRNTQ1,2018-09-04,11.26,11.208,11.165,11.165,645.0,0.0,1.0,11.26,11.208,11.165,11.165,645.0,1
AQUA,AQUA:UN,BBG00HW4CRR6,2018-09-04,19.31,19.41,19.01,19.25,290081.0,0.0,1.0,19.31,19.41,19.01,19.25,290081.0,1
BAND,BAND:UW,BBG00HZ6LZ36,2018-09-04,46.01,51.57,46.01,51.07,364919.0,0.0,1.0,46.01,51.57,46.01,51.07,364919.0,1
CBTX,CBTX:UW,BBG00HZ69L68,2018-09-04,36.6,36.714,36.13,36.2,110102.0,0.0,1.0,36.6,36.714,36.13,36.2,110102.0,1
IFRX,IFRX:UW,BBG00J415W96,2018-09-04,33.48,33.48,32.5,33.0,41611.0,0.0,1.0,33.48,33.48,32.5,33.0,41611.0,1
HX,HX:UW,BBG00HVQFPS8,2018-09-04,8.46,8.77,8.34,8.65,140693.0,0.0,1.0,8.46,8.77,8.34,8.65,140693.0,1
MMIN,MMIN:UP,BBG00HZ6Q403,2018-09-04,24.9,24.9,24.805,24.805,0.0,0.0,1.0,24.9,24.9,24.805,24.805,0.0,1
SEND,SEND:UN,BBG00HZZL9Y6,2018-09-04,36.78,37.155,35.65,36.83,868276.0,0.0,1.0,36.78,37.155,35.65,36.83,868276.0,1
ASNS,ASNS:UW,BBG00J0BK9K9,2018-09-04,2.3,2.3,2.01,2.125,434884.0,0.0,1.0,2.3,2.3,2.01,2.125,434884.0,1
SFIX,SFIX:UW,BBG00J058WZ9,2018-09-04,40.58,44.176,40.12,43.38,3736028.0,0.0,1.0,40.58,44.176,40.12,43.38,3736028.0,1
SBT,SBT:UW,BBG00J06SMC2,2018-09-04,12.25,13.04,11.76,13.02,399480.0,0.0,1.0,12.25,13.04,11.76,13.02,399480.0,1
NMRK,NMRK:UW,BBG00J24S7C8,2018-09-04,12.8,12.8,12.39,12.59,112801.0,0.0,1.0,12.8,12.8,12.39,12.59,112801.0,1
SAIL,SAIL:UN,BBG00J0BBZV9,2018-09-04,30.81,31.85,30.44,31.685,1161138.0,0.0,1.0,30.81,31.85,30.44,31.685,1161138.0,1
BXG,BXG:UN,BBG00J29D136,2018-09-04,18.59,18.89,17.96,18.52,132378.0,0.0,1.0,18.59,18.89,17.96,18.52,132378.0,1
SCPH,SCPH:UW,BBG00J299Z45,2018-09-04,5.15,5.15,4.9,4.98,12546.0,0.0,1.0,5.15,5.15,4.9,4.98,12546.0,1
CURO,CURO:UN,BBG00J29H0D3,2018-09-04,30.88,31.29,30.54,30.99,177405.0,0.0,1.0,30.88,31.29,30.54,30.99,177405.0,1
UEVM,UEVM:UP,BBG00HZBYDF7,2018-09-04,45.22,45.22,45.07,45.177,13332.0,0.0,1.0,45.22,45.22,45.07,45.177,13332.0,1
UITB,UITB:UP,BBG00HZ6R9F5,2018-09-04,48.63,48.63,48.567,48.617,3834.0,0.0,1.0,48.63,48.63,48.567,48.617,3834.0,1
UIVM,UIVM:UP,BBG00HZBYCP8,2018-09-04,47.59,47.75,47.59,47.746,3828.0,0.0,1.0,47.59,47.75,47.59,47.746,3828.0,1
ULVM,ULVM:UP,BBG00HZ6RB60,2018-09-04,53.77,53.77,53.44,53.62,4123.0,0.0,1.0,53.77,53.77,53.44,53.62,4123.0,1
USTB,USTB:UP,BBG00HZ6R8N8,2018-09-04,49.58,49.57,49.55,49.56,3703.0,0.0,1.0,49.58,49.57,49.55,49.56,3703.0,1
USVM,USVM:UP,BBG00HZ6RBY9,2018-09-04,57.07,57.07,56.58,56.92,4789.0,0.0,1.0,57.07,57.07,56.58,56.92,4789.0,1
LGC,LGC:UN,BBG00JCPZD93,2018-09-04,9.65,9.7,9.65,9.7,2855.0,0.0,1.0,9.65,9.7,9.65,9.7,2855.0,1
SOGO,SOGO:UN,BBG00HZ3TZ80,2018-09-04,8.19,8.215,7.935,7.98,1890519.0,0.0,1.0,8.19,8.215,7.935,7.98,1890519.0,1
FEDU,FEDU:UN,BBG00HZ6NX20,2018-09-04,4.3,4.375,4.21,4.35,9709.0,0.0,1.0,4.3,4.375,4.21,4.35,9709.0,1
HFRO,HFRO:UN,BBG00J5BJP02,2018-09-04,15.74,15.85,15.62,15.65,67677.0,0.0,1.0,15.74,15.85,15.62,15.65,67677.0,1
AIHS,AIHS:UW,BBG00J3Q25V9,2018-09-04,5.2,5.27,5.15,5.15,915.0,0.0,1.0,5.2,5.27,5.15,5.15,915.0,1
PPDF,PPDF:UN,BBG00HZ6P128,2018-09-04,6.44,6.93,6.4,6.8,1715167.0,0.0,1.0,6.44,6.93,6.4,6.8,1715167.0,1
CEIX,CEIX:UN,BBG00HC11503,2018-09-04,42.79,43.795,42.21,43.5,259016.0,0.0,1.0,42.79,43.795,42.21,43.5,259016.0,1
BXS,BXS:UN,BBG00HQ07XC0,2018-09-04,34.85,35.25,34.6,35.025,451600.0,0.0,1.0,34.85,35.25,34.6,35.025,451600.0,1
MRBK,MRBK:UW,BBG00J3STQR5,2018-09-04,17.2,17.227,17.11,17.39,26146.0,0.0,1.0,17.2,17.227,17.11,17.39,26146.0,1
LOV,LOV:UA,BBG00HXSDXY0,2018-09-04,12.18,12.409,11.95,12.18,5965.0,0.0,1.0,12.18,12.409,11.95,12.18,5965.0,1
JT,JT:UN,BBG00J0BKGR6,2018-09-04,5.14,5.241,5.02,5.16,80645.0,0.0,1.0,5.14,5.241,5.02,5.16,80645.0,1
LACQ,LACQ:UW,BBG00JM7K1T2,2018-09-04,9.69,9.7,9.69,9.69,850.0,0.0,1.0,9.69,9.7,9.69,9.69,850.0,1
LEVB,LEVB:UA,BBG00J3H4KV4,2018-09-04,3.49,3.49,3.151,3.21,58651.0,0.0,1.0,3.49,3.49,3.151,3.21,58651.0,1
SSLJ,SSLJ:UW,BBG00J5HC092,2018-09-04,1.0,1.032,0.9,1.0,104006.0,0.0,1.0,1.0,1.032,0.9,1.0,104006.0,1
JDIV,JDIV:UP,BBG00J5C5CZ6,2018-09-04,26.53,26.538,26.53,26.538,70.0,0.0,1.0,26.53,26.538,26.53,26.538,70.0,1
JMIN,JMIN:UP,BBG00J5CGQR2,2018-09-04,27.15,27.221,27.15,27.221,38.0,0.0,1.0,27.15,27.221,27.15,27.221,38.0,1
JMOM,JMOM:UP,BBG00J5DRXQ4,2018-09-04,28.629,28.64,28.608,28.681,2692.0,0.0,1.0,28.629,28.64,28.608,28.681,2692.0,1
JQUA,JQUA:UP,BBG00J5DPVQ0,2018-09-04,28.11,28.21,28.11,28.207,535.0,0.0,1.0,28.11,28.21,28.11,28.207,535.0,1
JVAL,JVAL:UP,BBG00J5DN9R0,2018-09-04,27.12,27.12,27.013,27.013,0.0,0.0,1.0,27.12,27.12,27.013,27.013,0.0,1
JPMF,JPMF:UP,BBG00JF0RKJ7,2018-09-04,24.6,24.55,24.523,24.51,1351.0,0.0,1.0,24.6,24.55,24.523,24.51,1351.0,1
LBC,LBC:UW,BBG00J6HBW92,2018-09-04,11.36,11.69,11.36,11.63,77084.0,0.0,1.0,11.36,11.69,11.36,11.63,77084.0,1
QTRX,QTRX:UW,BBG00J6HCPV1,2018-09-04,16.72,16.745,15.16,15.5,47201.0,0.0,1.0,16.72,16.745,15.16,15.5,47201.0,1
DNLI,DNLI:UW,BBG00J7CBX90,2018-09-04,19.28,19.61,18.65,19.41,414573.0,0.0,1.0,19.28,19.61,18.65,19.41,414573.0,1
ODT,ODT:UW,BBG00J7CCNF4,2018-09-04,19.17,19.73,18.0,18.52,57252.0,0.0,1.0,19.17,19.73,18.0,18.52,57252.0,1
DLPH,DLPH:UN,BBG00GTWPCT7,2018-09-04,35.08,35.08,34.25,34.4,1259907.0,0.0,1.0,35.08,35.08,34.25,34.4,1259907.0,1
HUD,HUD:UN,BBG00J7KC7S7,2018-09-04,20.5,21.17,20.4,20.8,415871.0,0.0,1.0,20.5,21.17,20.4,20.8,415871.0,1
FAMI,FAMI:UW,BBG00J7PN8S2,2018-09-04,4.23,4.4,4.23,4.34,267943.0,0.0,1.0,4.23,4.4,4.23,4.34,267943.0,1
CASA,CASA:UW,BBG00JB0RQV4,2018-09-04,14.58,14.88,14.27,14.655,1199305.0,0.0,1.0,14.58,14.88,14.27,14.655,1199305.0,1
ILPT,ILPT:UW,BBG00JBBPSH4,2018-09-04,24.03,24.03,23.52,23.7,78058.0,0.0,1.0,24.03,24.03,23.52,23.7,78058.0,1
IDIV,IDIV:UP,BBG00JXQK859,2018-09-04,13.28,13.28,13.28,13.255,131.0,0.0,1.0,13.28,13.28,13.28,13.255,131.0,1
XDIV,XDIV:UP,BBG00JXQKB89,2018-09-04,58.26,58.277,58.26,58.277,0.0,0.0,1.0,58.26,58.277,58.26,58.277,0.0,1
BUY,BUY:UP,BBG00JDKG4C0,2018-09-04,28.3,28.3,28.046,28.072,620.0,0.0,1.0,28.3,28.3,28.046,28.072,620.0,1
BUYN,BUYN:UP,BBG00JDKHTT6,2018-09-04,28.07,27.5,27.5,27.488,273.0,0.0,1.0,28.07,27.5,27.5,27.488,273.0,1
ICLK,ICLK:UW,BBG00J0BKCD0,2018-09-04,5.8,5.98,5.79,5.95,138122.0,0.0,1.0,5.8,5.98,5.79,5.95,138122.0,1
